,date,city_name,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead_daily_max,forecast wind onshore day ahead_daily_max,total load forecast_daily_max,total load actual_daily_max,price day ahead_daily_max,price actual_daily_max,gen_total_daily_max,month,day_of_week
4156,2017-04-11,Bilbao,18.0,1027.0,93.0,3.0,0.3,0.0,0.0,88.0,396.0,529.0,8413.0,4930.0,348.0,584.0,454.0,1857.0,5021.0,48.0,92.0,1514.0,296.0,8205.0,1514.0,8235.0,28370.0,28345.0,62.69,59.36,27128.0,4,Tuesday
4157,2017-04-11,Madrid,26.200000000000045,1024.0,70.0,4.0,0.0,0.0,0.0,20.0,396.0,529.0,8413.0,4930.0,348.0,584.0,454.0,1857.0,5021.0,48.0,92.0,1514.0,296.0,8205.0,1514.0,8235.0,28370.0,28345.0,62.69,59.36,27128.0,4,Tuesday
4158,2017-04-11,Seville,30.80000000000001,1023.0,87.0,6.0,0.0,0.0,0.0,0.0,396.0,529.0,8413.0,4930.0,348.0,584.0,454.0,1857.0,5021.0,48.0,92.0,1514.0,296.0,8205.0,1514.0,8235.0,28370.0,28345.0,62.69,59.36,27128.0,4,Tuesday
4159,2017-04-11,Valencia,25.0,1023.0,87.0,6.0,0.0,0.0,0.0,20.0,396.0,529.0,8413.0,4930.0,348.0,584.0,454.0,1857.0,5021.0,48.0,92.0,1514.0,296.0,8205.0,1514.0,8235.0,28370.0,28345.0,62.69,59.36,27128.0,4,Tuesday
4160,2017-04-12,Barcelona,20.5,1021.0,100.0,6.0,0.0,0.0,0.0,90.0,356.0,993.0,18149.0,6915.0,363.0,2003.0,647.0,3842.0,6048.0,62.0,106.0,3807.0,309.0,5166.0,3677.0,5194.0,39421.0,39240.0,81.89,63.44,44126.0,4,Wednesday
4161,2017-04-12,Bilbao,21.629999999999995,1025.0,100.0,4.0,0.0,0.0,0.0,40.0,356.0,993.0,18149.0,6915.0,363.0,2003.0,647.0,3842.0,6048.0,62.0,106.0,3807.0,309.0,5166.0,3677.0,5194.0,39421.0,39240.0,81.89,63.44,44126.0,4,Wednesday
4162,2017-04-12,Madrid,27.379999999999995,1021.0,61.0,4.0,0.0,0.0,0.0,20.0,356.0,993.0,18149.0,6915.0,363.0,2003.0,647.0,3842.0,6048.0,62.0,106.0,3807.0,309.0,5166.0,3677.0,5194.0,39421.0,39240.0,81.89,63.44,44126.0,4,Wednesday
4163,2017-04-12,Seville,32.32000000000005,1020.0,81.0,4.0,0.0,0.0,0.0,0.0,356.0,993.0,18149.0,6915.0,363.0,2003.0,647.0,3842.0,6048.0,62.0,106.0,3807.0,309.0,5166.0,3677.0,5194.0,39421.0,39240.0,81.89,63.44,44126.0,4,Wednesday
4164,2017-04-12,Valencia,22.0,1021.0,93.0,5.0,0.0,0.0,0.0,20.0,356.0,993.0,18149.0,6915.0,363.0,2003.0,647.0,3842.0,6048.0,62.0,106.0,3807.0,309.0,5166.0,3677.0,5194.0,39421.0,39240.0,81.89,63.44,44126.0,4,Wednesday
4165,2017-04-13,Barcelona,20.75,1019.0,100.0,5.0,0.0,0.055,0.0,20.0,263.0,565.0,5299.0,3591.0,287.0,885.0,1104.0,3005.0,6449.0,58.0,115.0,5025.0,329.0,3787.0,5103.0,3836.0,26884.0,26247.0,54.15,64.51,30124.0,4,Thursday
4166,2017-04-13,Bilbao,20.720000000000027,1021.0,100.0,4.0,0.0,0.0,0.0,0.0,263.0,565.0,5299.0,3591.0,287.0,885.0,1104.0,3005.0,6449.0,58.0,115.0,5025.0,329.0,3787.0,5103.0,3836.0,26884.0,26247.0,54.15,64.51,30124.0,4,Thursday
4167,2017-04-13,Madrid,26.25,1019.0,66.0,6.0,0.0,0.0,0.0,20.0,263.0,565.0,5299.0,3591.0,287.0,885.0,1104.0,3005.0,6449.0,58.0,115.0,5025.0,329.0,3787.0,5103.0,3836.0,26884.0,26247.0,54.15,64.51,30124.0,4,Thursday
4168,2017-04-13,Seville,28.80000000000001,1020.0,87.0,5.0,0.0,0.0,0.0,37.0,263.0,565.0,5299.0,3591.0,287.0,885.0,1104.0,3005.0,6449.0,58.0,115.0,5025.0,329.0,3787.0,5103.0,3836.0,26884.0,26247.0,54.15,64.51,30124.0,4,Thursday
4169,2017-04-13,Valencia,24.80334375000001,1019.0,87.0,4.0,0.0,0.0,0.0,20.0,263.0,565.0,5299.0,3591.0,287.0,885.0,1104.0,3005.0,6449.0,58.0,115.0,5025.0,329.0,3787.0,5103.0,3836.0,26884.0,26247.0,54.15,64.51,30124.0,4,Thursday
4170,2017-04-14,Barcelona,21.0,1018.0,93.0,5.0,0.0,0.0,0.0,44.0,275.0,594.0,5393.0,2751.0,264.0,1295.0,1066.0,2466.0,6940.0,15.0,109.0,4784.0,333.0,4810.0,4676.0,4797.0,25179.0,24860.0,52.44,62.09,28445.0,4,Friday
4171,2017-04-14,Bilbao,15.550000000000011,1022.0,93.0,3.0,0.0,0.0,0.0,75.0,275.0,594.0,5393.0,2751.0,264.0,1295.0,1066.0,2466.0,6940.0,15.0,109.0,4784.0,333.0,4810.0,4676.0,4797.0,25179.0,24860.0,52.44,62.09,28445.0,4,Friday
4172,2017-04-14,Madrid,24.49000000000001,1019.0,66.0,6.0,0.0,0.0,0.0,0.0,275.0,594.0,5393.0,2751.0,264.0,1295.0,1066.0,2466.0,6940.0,15.0,109.0,4784.0,333.0,4810.0,4676.0,4797.0,25179.0,24860.0,52.44,62.09,28445.0,4,Friday
4173,2017-04-14,Seville,28.69,1021.0,93.0,6.0,0.0,0.0,0.0,90.0,275.0,594.0,5393.0,2751.0,264.0,1295.0,1066.0,2466.0,6940.0,15.0,109.0,4784.0,333.0,4810.0,4676.0,4797.0,25179.0,24860.0,52.44,62.09,28445.0,4,Friday
4174,2017-04-14,Valencia,29.0,1017.0,87.0,6.0,0.0,0.0,0.0,0.0,275.0,594.0,5393.0,2751.0,264.0,1295.0,1066.0,2466.0,6940.0,15.0,109.0,4784.0,333.0,4810.0,4676.0,4797.0,25179.0,24860.0,52.44,62.09,28445.0,4,Friday
4175,2017-04-15,Barcelona,19.5,1019.0,87.0,4.0,0.9,0.0,0.0,40.0,276.0,300.0,4895.0,2042.0,225.0,1599.0,1026.0,2035.0,7034.0,14.0,104.0,4740.0,334.0,7030.0,4739.0,7155.0,26731.0,26451.0,50.9,59.8,30507.0,4,Saturday
4176,2017-04-15,Bilbao,15.450000000000044,1026.0,87.0,6.0,0.0,0.0,0.0,75.0,276.0,300.0,4895.0,2042.0,225.0,1599.0,1026.0,2035.0,7034.0,14.0,104.0,4740.0,334.0,7030.0,4739.0,7155.0,26731.0,26451.0,50.9,59.8,30507.0,4,Saturday
4177,2017-04-15,Madrid,25.379999999999995,1020.0,66.0,6.0,0.0,0.0,0.0,0.0,276.0,300.0,4895.0,2042.0,225.0,1599.0,1026.0,2035.0,7034.0,14.0,104.0,4740.0,334.0,7030.0,4739.0,7155.0,26731.0,26451.0,50.9,59.8,30507.0,4,Saturday
4178,2017-04-15,Seville,28.21000000000004,1021.0,100.0,5.0,0.0,0.0,0.0,24.0,276.0,300.0,4895.0,2042.0,225.0,1599.0,1026.0,2035.0,7034.0,14.0,104.0,4740.0,334.0,7030.0,4739.0,7155.0,26731.0,26451.0,50.9,59.8,30507.0,4,Saturday
4179,2017-04-15,Valencia,22.0,1020.0,87.0,5.0,0.0,0.0,0.0,75.0,276.0,300.0,4895.0,2042.0,225.0,1599.0,1026.0,2035.0,7034.0,14.0,104.0,4740.0,334.0,7030.0,4739.0,7155.0,26731.0,26451.0,50.9,59.8,30507.0,4,Saturday
4180,2017-04-16,Barcelona,20.5,1022.0,93.0,5.0,0.0,0.0,0.0,20.0,266.0,234.0,4646.0,2141.0,237.0,2104.0,1050.0,4099.0,7060.0,13.0,93.0,4327.0,322.0,6586.0,4277.0,6663.0,26356.0,25685.0,53.12,59.72,27899.0,4,Sunday
4181,2017-04-16,Bilbao,19.55000000000001,1027.0,100.0,4.0,0.0,0.0,0.0,88.0,266.0,234.0,4646.0,2141.0,237.0,2104.0,1050.0,4099.0,7060.0,13.0,93.0,4327.0,322.0,6586.0,4277.0,6663.0,26356.0,25685.0,53.12,59.72,27899.0,4,Sunday
4182,2017-04-16,Madrid,26.0,1023.0,70.0,4.0,0.0,0.0,0.0,0.0,266.0,234.0,4646.0,2141.0,237.0,2104.0,1050.0,4099.0,7060.0,13.0,93.0,4327.0,322.0,6586.0,4277.0,6663.0,26356.0,25685.0,53.12,59.72,27899.0,4,Sunday
4183,2017-04-16,Seville,28.31,1019.0,87.0,3.0,0.0,0.0,0.0,48.0,266.0,234.0,4646.0,2141.0,237.0,2104.0,1050.0,4099.0,7060.0,13.0,93.0,4327.0,322.0,6586.0,4277.0,6663.0,26356.0,25685.0,53.12,59.72,27899.0,4,Sunday
4184,2017-04-16,Valencia,21.0,1023.0,88.0,4.0,0.0,0.0,0.0,40.0,266.0,234.0,4646.0,2141.0,237.0,2104.0,1050.0,4099.0,7060.0,13.0,93.0,4327.0,322.0,6586.0,4277.0,6663.0,26356.0,25685.0,53.12,59.72,27899.0,4,Sunday
4185,2017-04-17,Barcelona,20.5,1020.0,100.0,5.0,0.0,0.0,0.0,90.0,236.0,493.0,4632.0,2869.0,291.0,372.0,1181.0,3627.0,7085.0,16.0,100.0,5218.0,332.0,4863.0,5522.0,4841.0,28678.0,28462.0,53.96,63.45,30518.0,4,Monday
4186,2017-04-17,Bilbao,20.450000000000045,1024.0,93.0,4.0,0.0,0.0,0.0,75.0,236.0,493.0,4632.0,2869.0,291.0,372.0,1181.0,3627.0,7085.0,16.0,100.0,5218.0,332.0,4863.0,5522.0,4841.0,28678.0,28462.0,53.96,63.45,30518.0,4,Monday
4187,2017-04-17,Madrid,27.0,1019.0,65.0,4.0,0.0,0.0,0.0,20.0,236.0,493.0,4632.0,2869.0,291.0,372.0,1181.0,3627.0,7085.0,16.0,100.0,5218.0,332.0,4863.0,5522.0,4841.0,28678.0,28462.0,53.96,63.45,30518.0,4,Monday
4188,2017-04-17,Seville,29.370000000000005,1018.0,100.0,4.0,0.0,0.0,0.0,90.0,236.0,493.0,4632.0,2869.0,291.0,372.0,1181.0,3627.0,7085.0,16.0,100.0,5218.0,332.0,4863.0,5522.0,4841.0,28678.0,28462.0,53.96,63.45,30518.0,4,Monday
4189,2017-04-17,Valencia,22.0,1020.0,93.0,4.0,0.3,0.0,0.0,75.0,236.0,493.0,4632.0,2869.0,291.0,372.0,1181.0,3627.0,7085.0,16.0,100.0,5218.0,332.0,4863.0,5522.0,4841.0,28678.0,28462.0,53.96,63.45,30518.0,4,Monday
4190,2017-04-18,Barcelona,19.5,1017.0,100.0,5.0,0.0,0.0,0.0,75.0,226.0,470.0,3770.0,2431.0,267.0,825.0,1188.0,2890.0,7073.0,16.0,102.0,5085.0,320.0,10536.0,5236.0,10675.0,30988.0,31469.0,51.04,58.76,34893.0,4,Tuesday
4191,2017-04-18,Bilbao,17.400000000000034,1024.0,93.0,6.0,0.0,0.0,0.0,75.0,226.0,470.0,3770.0,2431.0,267.0,825.0,1188.0,2890.0,7073.0,16.0,102.0,5085.0,320.0,10536.0,5236.0,10675.0,30988.0,31469.0,51.04,58.76,34893.0,4,Tuesday
4192,2017-04-18,Madrid,27.0,1017.0,61.0,4.0,0.0,0.0,0.0,20.0,226.0,470.0,3770.0,2431.0,267.0,825.0,1188.0,2890.0,7073.0,16.0,102.0,5085.0,320.0,10536.0,5236.0,10675.0,30988.0,31469.0,51.04,58.76,34893.0,4,Tuesday
4193,2017-04-18,Seville,32.83000000000004,1015.0,87.0,5.0,0.0,0.0,0.0,0.0,226.0,470.0,3770.0,2431.0,267.0,825.0,1188.0,2890.0,7073.0,16.0,102.0,5085.0,320.0,10536.0,5236.0,10675.0,30988.0,31469.0,51.04,58.76,34893.0,4,Tuesday
4194,2017-04-18,Valencia,21.0,1017.0,100.0,5.0,0.3,0.0,0.0,75.0,226.0,470.0,3770.0,2431.0,267.0,825.0,1188.0,2890.0,7073.0,16.0,102.0,5085.0,320.0,10536.0,5236.0,10675.0,30988.0,31469.0,51.04,58.76,34893.0,4,Tuesday
4195,2017-04-19,Barcelona,17.0,1023.0,100.0,9.0,0.3,0.0,0.0,90.0,223.0,100.0,4152.0,1679.0,242.0,3097.0,1059.0,2029.0,7074.0,15.0,103.0,4065.0,335.0,12977.0,3991.0,13021.0,31262.0,31633.0,49.54,57.34,34424.0,4,Wednesday
4196,2017-04-19,Bilbao,14.450000000000044,1026.0,81.0,6.0,0.0,0.0,0.0,40.0,223.0,100.0,4152.0,1679.0,242.0,3097.0,1059.0,2029.0,7074.0,15.0,103.0,4065.0,335.0,12977.0,3991.0,13021.0,31262.0,31633.0,49.54,57.34,34424.0,4,Wednesday
4197,2017-04-19,Madrid,22.379999999999995,1018.0,63.0,7.0,0.9,0.0,0.0,40.0,223.0,100.0,4152.0,1679.0,242.0,3097.0,1059.0,2029.0,7074.0,15.0,103.0,4065.0,335.0,12977.0,3991.0,13021.0,31262.0,31633.0,49.54,57.34,34424.0,4,Wednesday
4198,2017-04-19,Seville,30.760000000000048,1011.0,82.0,4.0,0.0,0.0,0.0,0.0,223.0,100.0,4152.0,1679.0,242.0,3097.0,1059.0,2029.0,7074.0,15.0,103.0,4065.0,335.0,12977.0,3991.0,13021.0,31262.0,31633.0,49.54,57.34,34424.0,4,Wednesday
4199,2017-04-19,Valencia,17.0,1022.0,93.0,5.0,0.0,0.0,0.0,75.0,223.0,100.0,4152.0,1679.0,242.0,3097.0,1059.0,2029.0,7074.0,15.0,103.0,4065.0,335.0,12977.0,3991.0,13021.0,31262.0,31633.0,49.54,57.34,34424.0,4,Wednesday
4200,2017-04-20,Barcelona,16.5,1027.0,100.0,6.0,0.0,0.0,0.0,32.0,241.0,0.0,4262.0,2057.0,265.0,2587.0,1122.0,3951.0,7081.0,16.0,102.0,3980.0,345.0,11400.0,4095.0,11866.0,31769.0,32014.0,52.0,58.7,34389.0,4,Thursday
4201,2017-04-20,Bilbao,16.600000000000023,1027.0,81.0,6.0,0.0,0.0,0.0,0.0,241.0,0.0,4262.0,2057.0,265.0,2587.0,1122.0,3951.0,7081.0,16.0,102.0,3980.0,345.0,11400.0,4095.0,11866.0,31769.0,32014.0,52.0,58.7,34389.0,4,Thursday
4202,2017-04-20,Madrid,18.77000000000004,1023.0,93.0,7.0,0.9,0.0,0.0,90.0,241.0,0.0,4262.0,2057.0,265.0,2587.0,1122.0,3951.0,7081.0,16.0,102.0,3980.0,345.0,11400.0,4095.0,11866.0,31769.0,32014.0,52.0,58.7,34389.0,4,Thursday
4203,2017-04-20,Seville,27.230000000000015,1014.0,59.0,9.0,0.0,0.0,0.0,80.0,241.0,0.0,4262.0,2057.0,265.0,2587.0,1122.0,3951.0,7081.0,16.0,102.0,3980.0,345.0,11400.0,4095.0,11866.0,31769.0,32014.0,52.0,58.7,34389.0,4,Thursday
4204,2017-04-20,Valencia,17.0,1027.0,71.0,6.0,0.3,0.0,0.0,75.0,241.0,0.0,4262.0,2057.0,265.0,2587.0,1122.0,3951.0,7081.0,16.0,102.0,3980.0,345.0,11400.0,4095.0,11866.0,31769.0,32014.0,52.0,58.7,34389.0,4,Thursday
4205,2017-04-21,Barcelona,17.5,1029.0,100.0,5.0,0.0,0.0,0.0,0.0,252.0,241.0,4360.0,2178.0,272.0,1163.0,1083.0,4794.0,7090.0,25.0,109.0,5167.0,349.0,9317.0,4992.0,9334.0,31666.0,31631.0,55.0,61.69,33276.0,4,Friday
4206,2017-04-21,Bilbao,21.890000000000043,1026.0,86.0,5.0,0.0,0.0,0.0,0.0,252.0,241.0,4360.0,2178.0,272.0,1163.0,1083.0,4794.0,7090.0,25.0,109.0,5167.0,349.0,9317.0,4992.0,9334.0,31666.0,31631.0,55.0,61.69,33276.0,4,Friday
4207,2017-04-21,Madrid,21.57000000000005,1026.0,86.0,7.0,0.0,0.0,0.0,0.0,252.0,241.0,4360.0,2178.0,272.0,1163.0,1083.0,4794.0,7090.0,25.0,109.0,5167.0,349.0,9317.0,4992.0,9334.0,31666.0,31631.0,55.0,61.69,33276.0,4,Friday
4208,2017-04-21,Seville,25.21000000000004,1019.0,59.0,9.0,0.0,0.0,0.0,0.0,252.0,241.0,4360.0,2178.0,272.0,1163.0,1083.0,4794.0,7090.0,25.0,109.0,5167.0,349.0,9317.0,4992.0,9334.0,31666.0,31631.0,55.0,61.69,33276.0,4,Friday
4209,2017-04-21,Valencia,17.0,1029.0,87.0,5.0,0.0,0.0,0.0,75.0,252.0,241.0,4360.0,2178.0,272.0,1163.0,1083.0,4794.0,7090.0,25.0,109.0,5167.0,349.0,9317.0,4992.0,9334.0,31666.0,31631.0,55.0,61.69,33276.0,4,Friday
4210,2017-04-22,Barcelona,19.5,1029.0,93.0,6.0,0.0,0.0,0.0,0.0,246.0,293.0,4225.0,2875.0,247.0,848.0,1070.0,4635.0,7094.0,16.0,110.0,4192.0,350.0,6920.0,4328.0,7022.0,28331.0,28379.0,54.86,61.14,28982.0,4,Saturday
4211,2017-04-22,Bilbao,24.450000000000045,1023.0,82.0,5.0,0.0,0.0,0.0,0.0,246.0,293.0,4225.0,2875.0,247.0,848.0,1070.0,4635.0,7094.0,16.0,110.0,4192.0,350.0,6920.0,4328.0,7022.0,28331.0,28379.0,54.86,61.14,28982.0,4,Saturday
4212,2017-04-22,Madrid,20.79000000000002,1027.0,69.0,4.0,0.0,0.0,0.0,0.0,246.0,293.0,4225.0,2875.0,247.0,848.0,1070.0,4635.0,7094.0,16.0,110.0,4192.0,350.0,6920.0,4328.0,7022.0,28331.0,28379.0,54.86,61.14,28982.0,4,Saturday
4213,2017-04-22,Seville,25.94,1020.0,62.0,7.0,0.0,0.0,0.0,12.0,246.0,293.0,4225.0,2875.0,247.0,848.0,1070.0,4635.0,7094.0,16.0,110.0,4192.0,350.0,6920.0,4328.0,7022.0,28331.0,28379.0,54.86,61.14,28982.0,4,Saturday
4214,2017-04-22,Valencia,18.0,1029.0,76.0,5.0,0.0,0.0,0.0,40.0,246.0,293.0,4225.0,2875.0,247.0,848.0,1070.0,4635.0,7094.0,16.0,110.0,4192.0,350.0,6920.0,4328.0,7022.0,28331.0,28379.0,54.86,61.14,28982.0,4,Saturday
4215,2017-04-23,Barcelona,19.5,1021.0,87.0,5.0,0.0,0.0,0.0,8.0,236.0,285.0,4988.0,3079.0,212.0,1476.0,1030.0,3498.0,7096.0,16.0,105.0,4967.0,327.0,3496.0,4936.0,3416.0,27565.0,27200.0,55.69,62.19,29853.0,4,Sunday
4216,2017-04-23,Bilbao,22.629999999999995,1020.0,87.0,5.0,0.0,0.0,0.0,20.0,236.0,285.0,4988.0,3079.0,212.0,1476.0,1030.0,3498.0,7096.0,16.0,105.0,4967.0,327.0,3496.0,4936.0,3416.0,27565.0,27200.0,55.69,62.19,29853.0,4,Sunday
4217,2017-04-23,Madrid,26.0,1020.0,48.0,2.0,0.0,0.0,0.0,0.0,236.0,285.0,4988.0,3079.0,212.0,1476.0,1030.0,3498.0,7096.0,16.0,105.0,4967.0,327.0,3496.0,4936.0,3416.0,27565.0,27200.0,55.69,62.19,29853.0,4,Sunday
4218,2017-04-23,Seville,27.860000000000014,1017.0,82.0,4.0,0.0,0.0,0.0,20.0,236.0,285.0,4988.0,3079.0,212.0,1476.0,1030.0,3498.0,7096.0,16.0,105.0,4967.0,327.0,3496.0,4936.0,3416.0,27565.0,27200.0,55.69,62.19,29853.0,4,Sunday
4219,2017-04-23,Valencia,21.0,1022.0,87.0,3.0,0.0,0.0,0.0,0.0,236.0,285.0,4988.0,3079.0,212.0,1476.0,1030.0,3498.0,7096.0,16.0,105.0,4967.0,327.0,3496.0,4936.0,3416.0,27565.0,27200.0,55.69,62.19,29853.0,4,Sunday
4220,2017-04-24,Barcelona,20.0,1018.0,93.0,6.0,0.0,0.0,0.0,0.0,237.0,484.0,5336.0,3522.0,255.0,262.0,1073.0,5526.0,7096.0,27.0,101.0,4231.0,316.0,3475.0,4280.0,3423.0,31050.0,30811.0,58.8,65.52,31668.0,4,Monday
4221,2017-04-24,Bilbao,23.360000000000014,1018.0,87.0,6.0,0.0,0.0,0.0,20.0,237.0,484.0,5336.0,3522.0,255.0,262.0,1073.0,5526.0,7096.0,27.0,101.0,4231.0,316.0,3475.0,4280.0,3423.0,31050.0,30811.0,58.8,65.52,31668.0,4,Monday
4222,2017-04-24,Madrid,25.160000000000025,1017.0,71.0,9.0,0.9,0.0,0.0,20.0,237.0,484.0,5336.0,3522.0,255.0,262.0,1073.0,5526.0,7096.0,27.0,101.0,4231.0,316.0,3475.0,4280.0,3423.0,31050.0,30811.0,58.8,65.52,31668.0,4,Monday
4223,2017-04-24,Seville,28.970000000000027,1016.0,87.0,6.0,0.0,0.0,0.0,0.0,237.0,484.0,5336.0,3522.0,255.0,262.0,1073.0,5526.0,7096.0,27.0,101.0,4231.0,316.0,3475.0,4280.0,3423.0,31050.0,30811.0,58.8,65.52,31668.0,4,Monday
4224,2017-04-24,Valencia,22.0,1019.0,87.0,4.0,0.0,0.0,0.0,20.0,237.0,484.0,5336.0,3522.0,255.0,262.0,1073.0,5526.0,7096.0,27.0,101.0,4231.0,316.0,3475.0,4280.0,3423.0,31050.0,30811.0,58.8,65.52,31668.0,4,Monday
4225,2017-04-25,Barcelona,21.0,1016.0,100.0,5.0,0.9,0.0,0.0,56.0,264.0,469.0,5117.0,3092.0,271.0,348.0,1146.0,6024.0,7087.0,66.0,105.0,3239.0,299.0,8023.0,3451.0,7934.0,31587.0,32050.0,59.58,65.52,31575.0,4,Tuesday
4226,2017-04-25,Bilbao,16.210000000000036,1013.0,100.0,5.0,0.9,0.0,0.0,75.0,264.0,469.0,5117.0,3092.0,271.0,348.0,1146.0,6024.0,7087.0,66.0,105.0,3239.0,299.0,8023.0,3451.0,7934.0,31587.0,32050.0,59.58,65.52,31575.0,4,Tuesday
4227,2017-04-25,Madrid,22.99000000000001,1013.0,93.0,8.0,0.9,0.0,0.0,75.0,264.0,469.0,5117.0,3092.0,271.0,348.0,1146.0,6024.0,7087.0,66.0,105.0,3239.0,299.0,8023.0,3451.0,7934.0,31587.0,32050.0,59.58,65.52,31575.0,4,Tuesday
4228,2017-04-25,Seville,27.910000000000025,1014.0,93.0,6.0,0.9,0.0,0.0,75.0,264.0,469.0,5117.0,3092.0,271.0,348.0,1146.0,6024.0,7087.0,66.0,105.0,3239.0,299.0,8023.0,3451.0,7934.0,31587.0,32050.0,59.58,65.52,31575.0,4,Tuesday
4229,2017-04-25,Valencia,24.0,1016.0,93.0,7.0,0.0,0.0,0.0,40.0,264.0,469.0,5117.0,3092.0,271.0,348.0,1146.0,6024.0,7087.0,66.0,105.0,3239.0,299.0,8023.0,3451.0,7934.0,31587.0,32050.0,59.58,65.52,31575.0,4,Tuesday
4230,2017-04-26,Barcelona,16.0,1012.0,93.0,5.0,0.9,0.0,0.0,100.0,286.0,466.0,4879.0,3478.0,279.0,1122.0,1119.0,3490.0,7084.0,27.0,108.0,2785.0,302.0,9702.0,3186.0,9744.0,31956.0,32089.0,55.0,61.46,33972.0,4,Wednesday
4231,2017-04-26,Bilbao,9.340000000000032,1019.0,93.0,7.0,0.9,0.0,0.0,92.0,286.0,466.0,4879.0,3478.0,279.0,1122.0,1119.0,3490.0,7084.0,27.0,108.0,2785.0,302.0,9702.0,3186.0,9744.0,31956.0,32089.0,55.0,61.46,33972.0,4,Wednesday
4232,2017-04-26,Madrid,18.590000000000032,1010.0,62.0,7.0,0.0,0.0,0.0,75.0,286.0,466.0,4879.0,3478.0,279.0,1122.0,1119.0,3490.0,7084.0,27.0,108.0,2785.0,302.0,9702.0,3186.0,9744.0,31956.0,32089.0,55.0,61.46,33972.0,4,Wednesday
4233,2017-04-26,Seville,26.56,1011.0,93.0,6.0,0.0,0.0,0.0,88.0,286.0,466.0,4879.0,3478.0,279.0,1122.0,1119.0,3490.0,7084.0,27.0,108.0,2785.0,302.0,9702.0,3186.0,9744.0,31956.0,32089.0,55.0,61.46,33972.0,4,Wednesday
4234,2017-04-26,Valencia,21.0,1010.0,100.0,6.0,0.0,0.0,0.0,75.0,286.0,466.0,4879.0,3478.0,279.0,1122.0,1119.0,3490.0,7084.0,27.0,108.0,2785.0,302.0,9702.0,3186.0,9744.0,31956.0,32089.0,55.0,61.46,33972.0,4,Wednesday
4235,2017-04-27,Barcelona,12.0,1017.0,93.0,4.0,0.9,0.0,0.0,100.0,264.0,557.0,5536.0,3598.0,287.0,1479.0,1148.0,4986.0,6823.0,28.0,109.0,3030.0,299.0,9188.0,3300.0,9077.0,31969.0,32529.0,55.34,62.35,32692.0,4,Thursday
4236,2017-04-27,Bilbao,9.910000000000023,1023.0,100.0,5.0,0.9,0.0,0.0,92.0,264.0,557.0,5536.0,3598.0,287.0,1479.0,1148.0,4986.0,6823.0,28.0,109.0,3030.0,299.0,9188.0,3300.0,9077.0,31969.0,32529.0,55.34,62.35,32692.0,4,Thursday
4237,2017-04-27,Madrid,15.0,1015.0,71.0,7.0,0.3,0.0,0.0,75.0,264.0,557.0,5536.0,3598.0,287.0,1479.0,1148.0,4986.0,6823.0,28.0,109.0,3030.0,299.0,9188.0,3300.0,9077.0,31969.0,32529.0,55.34,62.35,32692.0,4,Thursday
4238,2017-04-27,Seville,25.700000000000045,1011.0,87.0,6.0,0.9,0.0,0.0,88.0,264.0,557.0,5536.0,3598.0,287.0,1479.0,1148.0,4986.0,6823.0,28.0,109.0,3030.0,299.0,9188.0,3300.0,9077.0,31969.0,32529.0,55.34,62.35,32692.0,4,Thursday
4239,2017-04-27,Valencia,15.0,1017.0,100.0,6.0,0.9,0.0,0.0,75.0,264.0,557.0,5536.0,3598.0,287.0,1479.0,1148.0,4986.0,6823.0,28.0,109.0,3030.0,299.0,9188.0,3300.0,9077.0,31969.0,32529.0,55.34,62.35,32692.0,4,Thursday
4240,2017-04-28,Barcelona,15.5,1018.0,100.0,4.0,0.3,0.0,0.0,20.0,270.0,532.0,4715.0,3616.0,305.0,3459.0,969.0,3993.0,6477.0,32.0,101.0,1885.0,321.0,10485.0,1924.0,10448.0,33006.0,32630.0,54.0,61.01,30572.0,4,Friday
4241,2017-04-28,Bilbao,13.910000000000023,1023.0,93.0,6.0,0.0,0.0,0.0,76.0,270.0,532.0,4715.0,3616.0,305.0,3459.0,969.0,3993.0,6477.0,32.0,101.0,1885.0,321.0,10485.0,1924.0,10448.0,33006.0,32630.0,54.0,61.01,30572.0,4,Friday
4242,2017-04-28,Madrid,16.77000000000004,1017.0,83.0,8.0,0.0,0.0,0.0,75.0,270.0,532.0,4715.0,3616.0,305.0,3459.0,969.0,3993.0,6477.0,32.0,101.0,1885.0,321.0,10485.0,1924.0,10448.0,33006.0,32630.0,54.0,61.01,30572.0,4,Friday
4243,2017-04-28,Seville,25.33000000000004,1010.0,100.0,6.0,3.0,0.0,0.0,92.0,270.0,532.0,4715.0,3616.0,305.0,3459.0,969.0,3993.0,6477.0,32.0,101.0,1885.0,321.0,10485.0,1924.0,10448.0,33006.0,32630.0,54.0,61.01,30572.0,4,Friday
