date,generation biomass_daily_max,generation fossil brown coal/lignite_daily_max,generation fossil gas_daily_max,generation fossil hard coal_daily_max,generation fossil oil_daily_max,generation hydro pumped storage consumption_daily_max,generation hydro run-of-river and poundage_daily_max,generation hydro water reservoir_daily_max,generation nuclear_daily_max,generation other_daily_max,generation other renewable_daily_max,generation solar_daily_max,generation waste_daily_max,generation wind onshore_daily_max,forecast solar day ahead_daily_max,forecast wind onshore day ahead_daily_max,total load forecast_daily_max,total load actual_daily_max,price day ahead_daily_max,price actual_daily_max,gen_total_daily_max,month,day_of_week
2018-02-10,385.0,525.0,7149.0,4274.0,333.0,2282.0,633.0,3658.0,7041.0,60.0,106.0,5237.0,324.0,9846.0,5224.0,9690.0,32864.0,32995.0,80.0,73.28,36286.0,02,Saturday
2018-02-11,321.0,511.0,10054.0,4509.0,303.0,2430.0,1073.0,2536.0,6040.0,62.0,95.0,2212.0,317.0,8159.0,2463.0,7044.0,31726.0,31453.0,72.5,69.64,34736.0,02,Sunday
2018-02-12,380.0,0.0,4584.0,4850.0,233.0,2785.0,1138.0,5173.0,5190.0,58.0,96.0,2481.0,309.0,9341.0,2636.0,9576.0,30897.0,31206.0,67.67,73.14,30340.0,02,Monday
2018-02-13,397.0,918.0,5620.0,4920.0,348.0,1438.0,1438.0,3092.0,7110.0,79.0,101.0,3931.0,345.0,11922.0,3812.0,10417.0,39256.0,39254.0,61.92,70.4,38906.0,02,Tuesday
2018-02-14,398.0,918.0,5107.0,4493.0,345.0,3590.0,1434.0,3319.0,7113.0,78.0,100.0,2311.0,331.0,13222.0,2114.0,11988.0,38441.0,38357.0,61.87,70.14,37769.0,02,Wednesday
2018-02-15,398.0,920.0,8773.0,5564.0,348.0,2868.0,1522.0,6077.0,7115.0,70.0,102.0,3394.0,332.0,10873.0,3024.0,10484.0,37209.0,37233.0,65.03,73.33,36638.0,02,Thursday
2018-02-16,403.0,923.0,9095.0,5665.0,346.0,191.0,1587.0,6183.0,7117.0,79.0,105.0,3730.0,338.0,2514.0,3603.0,3254.0,36097.0,36281.0,62.61,71.32,37408.0,02,Friday
2018-02-17,392.0,790.0,5700.0,4817.0,311.0,475.0,1533.0,4047.0,7117.0,60.0,106.0,3217.0,343.0,7832.0,3290.0,7580.0,31925.0,32159.0,61.57,65.87,33147.0,02,Saturday
2018-02-18,392.0,631.0,6043.0,3759.0,247.0,1410.0,1492.0,4327.0,6523.0,60.0,99.0,3773.0,339.0,6598.0,3825.0,6326.0,32275.0,32084.0,62.19,67.8,31563.0,02,Sunday
2018-02-19,400.0,656.0,8364.0,4628.0,350.0,414.0,1570.0,6815.0,6085.0,65.0,102.0,3830.0,343.0,7221.0,3075.0,6876.0,37157.0,36934.0,62.28,71.47,35755.0,02,Monday
2018-02-20,394.0,598.0,7211.0,4633.0,347.0,1656.0,1513.0,4133.0,6081.0,71.0,100.0,4529.0,332.0,12963.0,4137.0,10985.0,36912.0,36734.0,61.92,69.22,41078.0,02,Tuesday
2018-02-21,396.0,310.0,6662.0,4574.0,357.0,2918.0,1465.0,4554.0,6083.0,72.0,102.0,4446.0,329.0,12958.0,4323.0,11975.0,37584.0,37211.0,60.69,69.16,40962.0,02,Wednesday
2018-02-22,410.0,650.0,6675.0,6003.0,342.0,1290.0,1432.0,4325.0,6075.0,67.0,105.0,5358.0,333.0,9850.0,5096.0,9284.0,38093.0,37902.0,61.61,70.5,42976.0,02,Thursday
2018-02-23,408.0,657.0,8715.0,6853.0,346.0,422.0,1447.0,6680.0,6079.0,65.0,110.0,5404.0,340.0,7893.0,5272.0,7869.0,37799.0,37710.0,63.85,73.13,39326.0,02,Friday
2018-02-24,403.0,656.0,6887.0,6742.0,308.0,404.0,1323.0,6691.0,6198.0,56.0,107.0,5149.0,345.0,1824.0,4865.0,2231.0,33790.0,33176.0,62.94,68.31,35841.0,02,Saturday
2018-02-25,395.0,324.0,6070.0,6488.0,243.0,1887.0,1258.0,3981.0,6869.0,54.0,100.0,4405.0,340.0,6697.0,4012.0,3900.0,33134.0,32964.0,62.94,68.55,32221.0,02,Sunday
2018-02-26,395.0,328.0,8268.0,5908.0,343.0,2691.0,1268.0,5938.0,7100.0,64.0,105.0,4554.0,341.0,9625.0,4039.0,8821.0,37613.0,38224.0,70.76,80.38,39292.0,02,Monday
2018-02-27,365.0,325.0,12228.0,6229.0,337.0,342.0,1341.0,7318.0,7108.0,63.0,107.0,1644.0,334.0,9591.0,1907.0,9255.0,39316.0,39280.0,74.15,84.55,41447.0,02,Tuesday
2018-02-28,366.0,324.0,8030.0,5925.0,308.0,444.0,1416.0,6874.0,7108.0,57.0,109.0,1058.0,327.0,10478.0,953.0,11274.0,37832.0,38127.0,62.88,72.87,40730.0,02,Wednesday
2018-03-01,329.0,0.0,4943.0,1708.0,351.0,3003.0,1401.0,4088.0,7092.0,69.0,103.0,1756.0,333.0,12629.0,1917.0,12560.0,34760.0,33891.0,54.45,72.06,33443.0,03,Thursday
2018-03-02,401.0,313.0,5482.0,3370.0,296.0,1757.0,1147.0,2689.0,7113.0,60.0,102.0,4357.0,332.0,10939.0,4280.0,10840.0,33798.0,34003.0,58.99,72.72,36387.0,03,Friday
2018-03-03,347.0,0.0,5062.0,2280.0,326.0,3680.0,1646.0,6724.0,6081.0,54.0,111.0,1942.0,334.0,15033.0,2160.0,14300.0,32115.0,31974.0,63.14,71.11,35816.0,03,Saturday
2018-03-04,290.0,0.0,4624.0,1291.0,325.0,2973.0,1845.0,6910.0,6050.0,28.0,96.0,3394.0,334.0,13482.0,3461.0,13833.0,34209.0,33901.0,43.89,60.24,39286.0,03,Sunday
2018-03-05,356.0,0.0,5170.0,2031.0,312.0,1952.0,1854.0,6677.0,5063.0,67.0,113.0,4743.0,303.0,12368.0,4774.0,11217.0,32551.0,32112.0,52.69,73.65,37365.0,03,Monday
2018-03-06,354.0,430.0,4879.0,4154.0,254.0,2210.0,1665.0,3518.0,4650.0,53.0,104.0,4264.0,273.0,4780.0,4039.0,5177.0,26471.0,26459.0,64.97,73.34,29828.0,03,Tuesday
2018-03-07,364.0,666.0,6605.0,4824.0,329.0,0.0,1484.0,6516.0,6011.0,65.0,106.0,5319.0,305.0,2861.0,5147.0,3853.0,35447.0,36391.0,65.0,75.32,37947.0,03,Wednesday
2018-03-08,367.0,771.0,11982.0,5593.0,308.0,205.0,1116.0,5173.0,6983.0,59.0,101.0,4961.0,326.0,5599.0,5218.0,5525.0,40196.0,39756.0,70.7,67.48,43324.0,03,Thursday
2018-03-09,395.0,767.0,8636.0,5471.0,312.0,316.0,957.0,4741.0,6973.0,14.0,106.0,3385.0,334.0,8026.0,3838.0,5871.0,37230.0,36967.0,74.17,61.39,37879.0,03,Friday
2018-03-10,337.0,857.0,8380.0,5405.0,335.0,873.0,653.0,5156.0,7037.0,65.0,113.0,5195.0,321.0,7234.0,5296.0,7430.0,33362.0,33243.0,81.65,48.57,38822.0,03,Saturday
2018-03-11,330.0,510.0,11534.0,5267.0,278.0,1747.0,1056.0,3004.0,6040.0,60.0,94.0,3595.0,338.0,6079.0,3962.0,5940.0,29705.0,29778.0,75.56,28.95,31690.0,03,Sunday
2018-03-12,397.0,0.0,10981.0,5621.0,323.0,2586.0,1390.0,6159.0,5541.0,60.0,100.0,2523.0,306.0,9599.0,2779.0,9186.0,35831.0,35440.0,70.15,80.62,35386.0,03,Monday
2018-03-13,363.0,0.0,8690.0,1328.0,351.0,2479.0,1819.0,9186.0,6077.0,68.0,112.0,2825.0,316.0,8710.0,2486.0,8997.0,35952.0,35898.0,66.15,78.84,36254.0,03,Tuesday
2018-03-14,343.0,0.0,5779.0,1313.0,351.0,2007.0,1853.0,8352.0,6075.0,66.0,110.0,1188.0,308.0,14750.0,1541.0,14197.0,35748.0,36230.0,52.26,61.66,37531.0,03,Wednesday
2018-03-15,274.0,0.0,6253.0,1291.0,355.0,4218.0,1928.0,9162.0,6076.0,65.0,115.0,2979.0,312.0,13743.0,2899.0,13258.0,36035.0,35725.0,54.01,66.3,38596.0,03,Thursday
2018-03-16,312.0,0.0,8069.0,1392.0,352.0,2265.0,1928.0,9355.0,6075.0,72.0,111.0,3427.0,332.0,10659.0,3523.0,10303.0,35813.0,34920.0,55.99,64.7,39311.0,03,Friday
2018-03-17,315.0,0.0,6587.0,1775.0,333.0,2913.0,1834.0,8386.0,6078.0,55.0,112.0,1428.0,340.0,10521.0,1776.0,10256.0,31836.0,31888.0,63.83,73.69,33521.0,03,Saturday
2018-03-18,308.0,0.0,5504.0,1666.0,239.0,3358.0,1812.0,7370.0,6080.0,56.0,103.0,2829.0,341.0,10158.0,3240.0,10787.0,32139.0,31326.0,50.5,58.79,36059.0,03,Sunday
2018-03-19,311.0,0.0,4860.0,1962.0,343.0,2906.0,1838.0,8016.0,6079.0,65.0,107.0,1754.0,329.0,14314.0,1967.0,13149.0,35614.0,36596.0,62.63,70.5,38105.0,03,Monday
2018-03-20,308.0,0.0,5704.0,2050.0,344.0,2399.0,1763.0,9056.0,6078.0,67.0,113.0,3997.0,321.0,14971.0,4250.0,15210.0,38395.0,38575.0,55.99,65.46,44951.0,03,Tuesday
2018-03-21,290.0,0.0,7031.0,2338.0,346.0,1814.0,1768.0,7943.0,6079.0,67.0,113.0,5505.0,344.0,13254.0,5192.0,12614.0,38284.0,38134.0,63.83,74.65,43504.0,03,Wednesday
2018-03-22,296.0,0.0,7752.0,2564.0,348.0,732.0,1707.0,7534.0,6078.0,69.0,108.0,5792.0,347.0,12320.0,5577.0,10358.0,37763.0,37292.0,65.0,76.54,42700.0,03,Thursday
2018-03-23,305.0,0.0,6308.0,2646.0,342.0,1366.0,1730.0,7791.0,6077.0,66.0,111.0,2416.0,340.0,14690.0,2996.0,13567.0,36667.0,36745.0,57.05,65.17,40431.0,03,Friday
2018-03-24,315.0,0.0,4016.0,1607.0,253.0,3221.0,1732.0,7332.0,5960.0,56.0,95.0,3693.0,330.0,15757.0,3731.0,15490.0,32738.0,32948.0,49.8,56.64,41729.0,03,Saturday
2018-03-25,346.0,0.0,5136.0,1701.0,236.0,1311.0,1726.0,8533.0,6079.0,54.0,102.0,2398.0,339.0,11142.0,2616.0,11467.0,32194.0,32004.0,54.02,61.09,32361.0,03,Sunday
2018-03-26,334.0,0.0,6962.0,2017.0,334.0,2119.0,1755.0,8569.0,6082.0,57.0,102.0,5378.0,331.0,9814.0,5104.0,9472.0,35546.0,36057.0,62.42,72.38,40713.0,03,Monday
2018-03-27,320.0,0.0,5932.0,2141.0,337.0,1797.0,1775.0,8509.0,6081.0,58.0,102.0,5742.0,337.0,8576.0,5446.0,7982.0,34932.0,35144.0,58.11,65.27,40138.0,03,Tuesday
2018-03-28,350.0,0.0,5539.0,1803.0,329.0,3341.0,1869.0,7512.0,6077.0,61.0,109.0,5563.0,340.0,8194.0,5711.0,7132.0,33729.0,33416.0,56.8,64.23,38862.0,03,Wednesday
2018-03-29,336.0,0.0,4471.0,1465.0,307.0,2869.0,1833.0,7172.0,6075.0,54.0,101.0,4525.0,323.0,11330.0,4518.0,12107.0,28698.0,29258.0,43.01,50.19,37065.0,03,Thursday
2018-03-30,242.0,0.0,3801.0,1201.0,225.0,3259.0,1675.0,6115.0,6076.0,15.0,97.0,3292.0,294.0,13095.0,3826.0,14385.0,28166.0,28515.0,9.97,19.59,37545.0,03,Friday
2018-03-31,271.0,0.0,4222.0,1340.0,206.0,3486.0,1740.0,7092.0,6077.0,15.0,96.0,4826.0,293.0,12755.0,5135.0,13602.0,30022.0,29343.0,44.45,54.58,39644.0,03,Saturday
2018-04-01,282.0,0.0,4349.0,1515.0,342.0,3997.0,1340.0,3920.0,7101.0,60.0,105.0,1674.0,324.0,13961.0,1850.0,13982.0,33744.0,33559.0,50.08,47.79,34529.0,04,Sunday
2018-04-02,398.0,639.0,6140.0,4541.0,255.0,2339.0,1132.0,6002.0,7117.0,63.0,98.0,1434.0,327.0,7128.0,1481.0,7569.0,34358.0,34452.0,62.1,50.59,30799.0,04,Monday
2018-04-03,370.0,0.0,4443.0,2467.0,250.0,3633.0,1620.0,4201.0,6084.0,53.0,107.0,2559.0,316.0,11531.0,2284.0,11443.0,31943.0,31642.0,53.21,50.88,31059.0,04,Tuesday
2018-04-04,264.0,0.0,5146.0,1826.0,323.0,3371.0,1870.0,6447.0,6042.0,25.0,100.0,3917.0,314.0,14370.0,3833.0,13334.0,34109.0,33899.0,49.89,58.55,41404.0,04,Wednesday
2018-04-05,378.0,0.0,4262.0,1585.0,306.0,2384.0,1803.0,5001.0,5063.0,61.0,115.0,5169.0,329.0,10724.0,5077.0,10312.0,32441.0,32543.0,50.64,64.66,36408.0,04,Thursday
2018-04-06,360.0,439.0,5925.0,4720.0,331.0,962.0,1741.0,4425.0,4648.0,56.0,113.0,3738.0,257.0,5185.0,3894.0,6317.0,31675.0,31828.0,64.53,56.6,32288.0,04,Friday
2018-04-07,369.0,666.0,7728.0,4670.0,329.0,277.0,1376.0,5798.0,6014.0,62.0,106.0,5185.0,290.0,9110.0,5372.0,7897.0,35823.0,35881.0,66.03,61.8,39272.0,04,Saturday
2018-04-08,326.0,664.0,7747.0,5210.0,282.0,403.0,917.0,3449.0,6980.0,58.0,102.0,4781.0,335.0,6335.0,4956.0,6849.0,34121.0,33855.0,69.61,56.22,37007.0,04,Sunday
2018-04-09,402.0,766.0,9170.0,5846.0,311.0,353.0,876.0,3807.0,6971.0,23.0,109.0,4576.0,337.0,6808.0,4670.0,6014.0,35995.0,36266.0,75.0,69.41,39046.0,04,Monday
2018-04-10,327.0,635.0,11219.0,5728.0,322.0,262.0,643.0,4191.0,7040.0,64.0,116.0,5168.0,336.0,3723.0,5305.0,4464.0,33325.0,33108.0,84.13,68.87,37740.0,04,Tuesday
2018-04-11,321.0,512.0,6442.0,5248.0,231.0,704.0,1003.0,3049.0,6029.0,62.0,92.0,2622.0,340.0,7587.0,3368.0,7593.0,29082.0,29737.0,69.94,60.6,28938.0,04,Wednesday
2018-04-12,394.0,0.0,12565.0,5299.0,325.0,365.0,1383.0,5749.0,5737.0,59.0,104.0,3443.0,311.0,3383.0,3272.0,3296.0,35566.0,35109.0,71.42,83.0,35547.0,04,Thursday
2018-04-13,283.0,0.0,9176.0,3724.0,322.0,1410.0,1874.0,9477.0,5054.0,29.0,108.0,2695.0,325.0,3448.0,2762.0,3517.0,35208.0,35531.0,69.0,76.98,34193.0,04,Friday
2018-04-14,238.0,0.0,5413.0,3327.0,266.0,2557.0,1881.0,6184.0,5053.0,15.0,102.0,4721.0,331.0,5258.0,4464.0,4590.0,31002.0,30339.0,56.35,63.3,31207.0,04,Saturday
2018-04-15,231.0,0.0,4803.0,2574.0,245.0,3688.0,1879.0,8286.0,5051.0,16.0,94.0,2741.0,334.0,6974.0,3163.0,6714.0,29581.0,29826.0,61.53,67.41,31143.0,04,Sunday
2018-04-16,249.0,0.0,5908.0,3269.0,329.0,2904.0,1929.0,8547.0,5053.0,20.0,97.0,4439.0,335.0,9457.0,4847.0,7199.0,33842.0,33840.0,60.02,68.9,39293.0,04,Monday
2018-04-17,248.0,0.0,7893.0,3588.0,295.0,786.0,1890.0,8777.0,5057.0,20.0,101.0,5511.0,338.0,5360.0,5044.0,5094.0,33544.0,32894.0,66.61,76.39,35338.0,04,Tuesday
2018-04-18,249.0,0.0,5548.0,3357.0,302.0,911.0,1884.0,7080.0,5057.0,28.0,99.0,5497.0,311.0,6446.0,5430.0,5705.0,33170.0,32377.0,55.43,63.05,36042.0,04,Wednesday
2018-04-19,252.0,0.0,4897.0,3002.0,284.0,1670.0,1962.0,6440.0,5057.0,24.0,103.0,5566.0,322.0,9239.0,5490.0,7455.0,32493.0,31956.0,52.52,60.72,36247.0,04,Thursday
2018-04-20,264.0,0.0,5129.0,2992.0,295.0,2407.0,1949.0,7498.0,5058.0,24.0,93.0,4997.0,327.0,10242.0,4868.0,8767.0,32365.0,31985.0,49.97,57.75,37858.0,04,Friday
2018-04-21,265.0,0.0,4180.0,2087.0,245.0,2027.0,1995.0,8558.0,5061.0,15.0,91.0,2299.0,324.0,6848.0,3337.0,7121.0,28578.0,28482.0,47.69,54.76,30135.0,04,Saturday
2018-04-22,264.0,0.0,4562.0,2004.0,205.0,1423.0,1981.0,7777.0,5060.0,14.0,94.0,2918.0,322.0,4336.0,3562.0,4547.0,28254.0,27790.0,53.24,59.77,28574.0,04,Sunday
2018-04-23,316.0,0.0,6007.0,2838.0,290.0,362.0,2000.0,8131.0,5063.0,20.0,99.0,3360.0,298.0,5320.0,3265.0,5342.0,31644.0,31027.0,54.5,63.6,31667.0,04,Monday
2018-04-24,338.0,0.0,4696.0,2986.0,248.0,424.0,1974.0,8564.0,5061.0,53.0,108.0,3834.0,329.0,4801.0,4275.0,5218.0,32130.0,32085.0,54.53,63.71,33792.0,04,Tuesday
2018-04-25,359.0,0.0,4493.0,2947.0,240.0,524.0,1953.0,7844.0,5064.0,64.0,105.0,4083.0,307.0,8363.0,3821.0,8421.0,32170.0,32424.0,53.1,60.79,32751.0,04,Wednesday
2018-04-26,353.0,0.0,6141.0,2999.0,316.0,2756.0,1925.0,8615.0,5061.0,59.0,116.0,4722.0,305.0,7853.0,4843.0,7753.0,32146.0,31931.0,56.89,67.36,34947.0,04,Thursday
2018-04-27,359.0,0.0,5055.0,2832.0,311.0,932.0,1904.0,6446.0,5061.0,61.0,116.0,4941.0,318.0,5533.0,4975.0,4647.0,32248.0,32063.0,54.47,61.72,34662.0,04,Friday
2018-04-28,323.0,0.0,3805.0,1972.0,241.0,2184.0,1899.0,5474.0,5064.0,57.0,115.0,4168.0,326.0,7979.0,4776.0,6647.0,28437.0,28241.0,50.23,56.24,33098.0,04,Saturday
2018-04-29,316.0,0.0,3877.0,1508.0,175.0,3733.0,1788.0,4809.0,5066.0,56.0,109.0,3639.0,333.0,10864.0,3847.0,10977.0,27970.0,27114.0,47.94,54.06,35408.0,04,Sunday
2018-04-30,338.0,0.0,4499.0,1847.0,290.0,2333.0,1927.0,6721.0,5065.0,64.0,112.0,3153.0,329.0,7620.0,3638.0,7446.0,29805.0,29558.0,50.0,56.71,29983.0,04,Monday
2018-05-01,305.0,0.0,4967.0,2083.0,353.0,3660.0,1428.0,5135.0,7105.0,58.0,108.0,1506.0,350.0,11976.0,1483.0,11985.0,33804.0,32938.0,61.01,56.2,32347.0,05,Tuesday
2018-05-02,390.0,943.0,7213.0,5964.0,340.0,1280.0,1242.0,5908.0,7115.0,77.0,99.0,1867.0,326.0,8160.0,1952.0,8120.0,39998.0,40068.0,62.62,58.98,37396.0,05,Wednesday
2018-05-03,372.0,623.0,5386.0,3994.0,351.0,3164.0,1683.0,7232.0,6081.0,65.0,111.0,1904.0,319.0,12142.0,2035.0,11815.0,37057.0,37131.0,63.39,60.59,37225.0,05,Thursday
2018-05-04,265.0,0.0,6959.0,2164.0,312.0,787.0,1909.0,8793.0,6035.0,27.0,105.0,5095.0,330.0,9866.0,4977.0,8674.0,34083.0,33185.0,55.92,57.07,37000.0,05,Friday
2018-05-05,378.0,0.0,4238.0,1589.0,256.0,1199.0,1735.0,4772.0,5061.0,60.0,112.0,5041.0,331.0,8291.0,5240.0,8680.0,28550.0,28673.0,51.15,57.48,30835.0,05,Saturday
2018-05-06,360.0,449.0,6834.0,4545.0,329.0,462.0,1877.0,6010.0,4409.0,54.0,114.0,2544.0,242.0,4055.0,3374.0,4229.0,32171.0,32090.0,64.0,60.24,31830.0,05,Sunday
2018-05-07,373.0,665.0,6363.0,4423.0,312.0,812.0,1408.0,4944.0,6012.0,63.0,113.0,5371.0,298.0,6971.0,5337.0,6157.0,35317.0,35699.0,62.64,67.96,37331.0,05,Monday
2018-05-08,355.0,705.0,7830.0,5254.0,231.0,402.0,931.0,3635.0,6432.0,58.0,94.0,5169.0,333.0,5698.0,5220.0,5918.0,31805.0,32002.0,70.97,67.99,35026.0,05,Tuesday
2018-05-09,399.0,763.0,10189.0,6185.0,311.0,158.0,909.0,4154.0,6979.0,13.0,111.0,3487.0,318.0,5345.0,4207.0,5199.0,36282.0,35998.0,79.33,66.12,38062.0,05,Wednesday
2018-05-10,362.0,617.0,8143.0,5392.0,332.0,264.0,642.0,3925.0,7026.0,60.0,113.0,5163.0,334.0,3682.0,5219.0,3813.0,33005.0,32845.0,80.0,69.91,36295.0,05,Thursday
2018-05-11,334.0,511.0,8600.0,5663.0,320.0,2926.0,1094.0,3424.0,6017.0,62.0,93.0,1221.0,331.0,10822.0,1899.0,10520.0,35534.0,35254.0,72.43,67.86,36738.0,05,Friday
2018-05-12,378.0,0.0,10778.0,5271.0,321.0,654.0,1382.0,4002.0,6038.0,60.0,106.0,3316.0,307.0,5778.0,3470.0,5332.0,34523.0,34545.0,68.09,65.87,37630.0,05,Saturday
2018-05-13,253.0,0.0,4370.0,2179.0,227.0,3730.0,1586.0,4319.0,5523.0,56.0,94.0,5568.0,178.0,10049.0,5270.0,9108.0,27203.0,27172.0,56.18,62.12,36288.0,05,Sunday
2018-05-14,242.0,0.0,4941.0,2333.0,332.0,1124.0,1662.0,4904.0,5878.0,63.0,107.0,5090.0,186.0,8217.0,4902.0,7564.0,31843.0,31723.0,58.01,64.06,33771.0,05,Monday
2018-05-15,286.0,0.0,5200.0,2215.0,322.0,992.0,1625.0,4713.0,5990.0,71.0,107.0,5684.0,188.0,8736.0,5591.0,8402.0,31229.0,31446.0,58.6,67.5,34976.0,05,Tuesday
2018-05-16,284.0,0.0,4770.0,2221.0,332.0,1396.0,1565.0,4722.0,5989.0,75.0,105.0,5736.0,184.0,8758.0,5533.0,8402.0,32155.0,32285.0,57.67,64.28,34998.0,05,Wednesday
2018-05-17,301.0,0.0,4578.0,2710.0,302.0,748.0,1573.0,4820.0,6008.0,73.0,107.0,5421.0,197.0,8043.0,5338.0,8029.0,31662.0,31958.0,58.45,65.16,33578.0,05,Thursday
2018-05-18,301.0,0.0,5937.0,2742.0,302.0,341.0,1567.0,5728.0,6011.0,65.0,112.0,4131.0,210.0,5361.0,4524.0,5895.0,32138.0,32239.0,60.1,68.3,32599.0,05,Friday
2018-05-19,321.0,0.0,5946.0,2609.0,269.0,668.0,1553.0,4580.0,5068.0,58.0,109.0,5017.0,210.0,4472.0,4758.0,4710.0,28331.0,28482.0,61.98,67.76,29749.0,05,Saturday
2018-05-20,319.0,223.0,6644.0,2997.0,228.0,1063.0,1563.0,5071.0,5063.0,59.0,99.0,3680.0,213.0,3552.0,3568.0,3846.0,26835.0,26713.0,63.01,69.59,27816.0,05,Sunday
2018-05-21,321.0,289.0,8160.0,4149.0,333.0,740.0,1672.0,6094.0,5059.0,64.0,102.0,4026.0,196.0,3317.0,3735.0,2588.0,31413.0,31105.0,66.0,72.23,32429.0,05,Monday
2018-05-22,344.0,297.0,8486.0,4273.0,317.0,297.0,1614.0,5073.0,5057.0,67.0,105.0,4852.0,219.0,2900.0,4539.0,2159.0,32195.0,32066.0,65.1,71.32,33433.0,05,Tuesday
2018-05-23,354.0,618.0,8744.0,4439.0,307.0,0.0,1518.0,5340.0,5057.0,68.0,112.0,3517.0,226.0,3265.0,3860.0,3027.0,32355.0,32588.0,66.64,73.11,34204.0,05,Wednesday
2018-05-24,340.0,658.0,7941.0,4646.0,311.0,737.0,1532.0,4336.0,5053.0,59.0,110.0,3258.0,242.0,6872.0,3055.0,6760.0,32468.0,32424.0,66.45,71.83,32691.0,05,Thursday
2018-05-25,330.0,659.0,7980.0,5236.0,318.0,814.0,1654.0,4221.0,5056.0,59.0,112.0,3023.0,247.0,5963.0,3274.0,5622.0,32457.0,32598.0,67.05,73.53,34142.0,05,Friday
2018-05-26,331.0,478.0,6678.0,5003.0,277.0,492.0,1660.0,3096.0,5061.0,58.0,111.0,3744.0,258.0,3100.0,3644.0,4049.0,28467.0,28555.0,66.29,72.22,30881.0,05,Saturday
2018-05-27,329.0,441.0,5891.0,4721.0,225.0,1861.0,1648.0,2996.0,5061.0,56.0,105.0,3455.0,262.0,4719.0,3247.0,3784.0,26904.0,26364.0,64.97,71.65,28418.0,05,Sunday
2018-05-28,345.0,450.0,6912.0,5785.0,314.0,604.0,1697.0,5005.0,4056.0,64.0,101.0,3320.0,261.0,3413.0,3850.0,3642.0,31990.0,32177.0,67.13,72.82,32857.0,05,Monday
2018-05-29,356.0,446.0,7453.0,5817.0,315.0,847.0,1666.0,5762.0,4057.0,62.0,103.0,2748.0,262.0,3645.0,3556.0,2625.0,32078.0,32505.0,66.5,72.04,32726.0,05,Tuesday
2018-05-30,360.0,642.0,8139.0,5718.0,332.0,469.0,1695.0,5251.0,4060.0,67.0,103.0,2742.0,269.0,4345.0,3154.0,3483.0,32274.0,32085.0,67.67,72.97,33744.0,05,Wednesday
2018-05-31,356.0,510.0,7604.0,5765.0,313.0,411.0,1675.0,4315.0,4059.0,74.0,106.0,4198.0,270.0,3397.0,4586.0,3019.0,31368.0,31723.0,67.0,73.36,33483.0,05,Thursday
2018-06-01,298.0,0.0,5512.0,2075.0,333.0,1020.0,1326.0,4310.0,7105.0,54.0,106.0,1032.0,355.0,9165.0,1081.0,9306.0,29589.0,29432.0,57.56,71.36,27952.0,06,Friday
2018-06-02,378.0,925.0,7064.0,6015.0,332.0,2346.0,1194.0,5631.0,7116.0,76.0,100.0,2435.0,332.0,8700.0,2577.0,8636.0,40625.0,40239.0,62.51,71.86,39548.0,06,Saturday
2018-06-03,369.0,622.0,6027.0,3694.0,364.0,2574.0,1682.0,6871.0,6081.0,65.0,113.0,2184.0,303.0,13827.0,2136.0,13238.0,37673.0,37594.0,64.63,70.11,38014.0,06,Sunday
2018-06-04,253.0,0.0,4853.0,2327.0,325.0,3651.0,1946.0,7587.0,6026.0,20.0,102.0,3517.0,332.0,11302.0,4171.0,10209.0,33780.0,33298.0,48.24,70.41,38212.0,06,Monday
2018-06-05,365.0,0.0,4620.0,1723.0,218.0,1053.0,1739.0,5487.0,5056.0,60.0,109.0,4676.0,320.0,5319.0,4853.0,5540.0,27355.0,26940.0,53.89,69.87,28658.0,06,Tuesday
2018-06-06,358.0,435.0,7802.0,4483.0,332.0,364.0,1893.0,4949.0,4220.0,49.0,115.0,2430.0,251.0,3412.0,3026.0,3767.0,32060.0,32246.0,65.65,70.75,30833.0,06,Wednesday
2018-06-07,375.0,668.0,6415.0,4193.0,324.0,0.0,1387.0,5448.0,6011.0,63.0,109.0,5319.0,320.0,4708.0,5302.0,4600.0,35355.0,35791.0,63.09,71.38,37069.0,06,Thursday
2018-06-08,380.0,938.0,10969.0,6121.0,336.0,156.0,1076.0,3873.0,6905.0,70.0,105.0,4990.0,327.0,4328.0,5118.0,4450.0,38583.0,38801.0,74.82,70.39,40843.0,06,Friday
2018-06-09,413.0,761.0,8435.0,6151.0,316.0,244.0,868.0,2897.0,6993.0,56.0,113.0,4936.0,330.0,6317.0,4731.0,6507.0,35073.0,35039.0,75.57,68.91,37773.0,06,Saturday
2018-06-10,382.0,512.0,5582.0,4901.0,304.0,258.0,608.0,2848.0,7025.0,59.0,107.0,5169.0,334.0,7810.0,4968.0,7481.0,28620.0,28897.0,75.78,68.27,33303.0,06,Sunday
2018-06-11,347.0,517.0,7564.0,5360.0,309.0,3376.0,1207.0,4258.0,6016.0,61.0,97.0,2739.0,325.0,12901.0,2556.0,12099.0,35707.0,35760.0,71.61,69.56,37825.0,06,Monday
2018-06-12,372.0,0.0,8257.0,4096.0,289.0,1314.0,1298.0,3202.0,6040.0,59.0,103.0,3412.0,316.0,6279.0,3432.0,5884.0,30633.0,30217.0,67.83,66.97,32372.0,06,Tuesday
2018-06-13,359.0,0.0,5931.0,2065.0,334.0,399.0,1882.0,4764.0,5056.0,63.0,114.0,5304.0,238.0,7627.0,5228.0,7852.0,32840.0,32917.0,55.77,62.14,36347.0,06,Wednesday
