date,generation biomass min,generation biomass max,generation biomass mean,generation fossil brown coal/lignite min,generation fossil brown coal/lignite max,generation fossil brown coal/lignite mean,generation fossil gas min,generation fossil gas max,generation fossil gas mean,generation fossil hard coal min,generation fossil hard coal max,generation fossil hard coal mean,generation fossil oil min,generation fossil oil max,generation fossil oil mean,generation hydro pumped storage consumption min,generation hydro pumped storage consumption max,generation hydro pumped storage consumption mean,generation hydro run-of-river and poundage min,generation hydro run-of-river and poundage max,generation hydro run-of-river and poundage mean,generation hydro water reservoir min,generation hydro water reservoir max,generation hydro water reservoir mean,generation marine min,generation marine max,generation marine mean,generation nuclear min,generation nuclear max,generation nuclear mean,generation other min,generation other max,generation other mean,generation other renewable min,generation other renewable max,generation other renewable mean,generation solar min,generation solar max,generation solar mean,generation waste min,generation waste max,generation waste mean,generation wind onshore min,generation wind onshore max,generation wind onshore mean,forecast solar day ahead min,forecast solar day ahead max,forecast solar day ahead mean,forecast wind onshore day ahead min,forecast wind onshore day ahead max,forecast wind onshore day ahead mean,total load forecast min,total load forecast max,total load forecast mean,total load actual min,total load actual max,total load actual mean,price day ahead min,price day ahead max,price day ahead mean,price actual min,price actual max,price actual mean,gen_total min,gen_total max,gen_total mean,month,day_of_week
2015-10-03,484.0,502.0,493.3333333333333,539.0,986.0,895.2916666666666,3935.0,6821.0,4827.208333333333,4212.0,6421.0,5661.708333333333,277.0,344.0,317.875,0.0,1279.0,302.7083333333333,1427.0,1673.0,1571.625,3473.0,8431.0,5680.916666666667,0.0,0.0,0.0,6969.0,6990.0,6977.416666666667,83.0,86.0,83.625,60.0,71.0,64.54166666666667,77.0,5292.0,2060.5,151.0,164.0,156.66666666666666,255.0,2787.0,1119.5833333333333,22.0,5318.0,1968.9166666666667,254.0,2873.0,1143.0833333333333,22715.0,34578.0,29412.458333333332,22772.0,34789.0,29430.041666666668,42.4,69.49,53.50458333333333,50.38,69.13,58.395,24865.0,33980.0,30213.0,10,Saturday
2015-10-04,375.0,410.0,392.2083333333333,181.0,621.0,472.6666666666667,4006.0,5953.0,4625.666666666667,3877.0,5517.0,4873.333333333333,322.0,375.0,353.7916666666667,0.0,1002.0,187.41666666666666,1163.0,1439.0,1329.4166666666667,1051.0,5963.0,3300.0416666666665,0.0,0.0,0.0,6690.0,7103.0,6944.541666666667,40.0,44.0,41.375,57.0,73.0,64.625,16.0,3399.0,1147.7083333333333,131.0,164.0,147.79166666666666,1591.0,5268.0,4053.4583333333335,0.0,3366.0,1165.0833333333333,1652.0,5217.0,4074.8333333333335,22348.0,32270.0,28241.416666666668,22088.0,32379.0,28229.291666666668,41.95,64.1,56.09916666666667,35.79,62.93,48.19708333333333,24543.0,31435.0,27934.041666666668,10,Sunday
2015-10-05,390.0,444.0,425.2083333333333,0.0,122.0,7.125,3631.0,4786.0,4135.625,2360.0,3910.0,2830.75,258.0,280.0,273.2916666666667,0.0,1436.0,867.25,1072.0,1248.0,1113.0,2840.0,5350.0,3753.375,0.0,0.0,0.0,5018.0,5054.0,5039.791666666667,79.0,87.0,83.04166666666667,66.0,74.0,70.0,134.0,5334.0,2319.4166666666665,152.0,162.0,157.45833333333334,3510.0,5280.0,4477.708333333333,159.0,5075.0,2089.6666666666665,3532.0,5323.0,4472.5,19655.0,27625.0,23571.541666666668,19658.0,27366.0,23289.208333333332,35.1,56.55,42.097500000000004,35.66,64.7,51.041666666666664,23110.0,28588.0,25553.041666666668,10,Monday
2015-10-06,454.0,506.0,482.375,778.0,983.0,954.5416666666666,4140.0,5725.0,5075.666666666667,6315.0,7283.0,6545.083333333333,314.0,348.0,330.7916666666667,0.0,355.0,72.33333333333333,695.0,843.0,775.8333333333334,1076.0,4614.0,2814.1666666666665,0.0,0.0,0.0,4987.0,5023.0,5005.791666666667,80.0,94.0,86.25,75.0,82.0,79.0,78.0,3577.0,1274.7916666666667,200.0,283.0,238.33333333333334,3622.0,5711.0,4696.5,4.0,3718.0,1481.25,3701.0,5676.0,4720.708333333333,23722.0,33252.0,29352.416666666668,23858.0,34217.0,29846.041666666668,48.13,62.48,57.1,30.56,79.21,54.126666666666665,24239.0,32254.0,28431.458333333332,10,Tuesday
2015-10-07,486.0,526.0,509.7916666666667,906.0,966.0,949.2916666666666,6401.0,8536.0,7554.291666666667,7406.0,7740.0,7595.666666666667,378.0,426.0,408.5416666666667,0.0,583.0,178.04166666666666,581.0,739.0,649.125,967.0,3710.0,2176.2916666666665,0.0,0.0,0.0,5889.0,5944.0,5916.75,83.0,88.0,85.70833333333333,59.0,74.0,67.625,393.0,5327.0,2544.0833333333335,257.0,278.0,269.2083333333333,1828.0,6237.0,3800.8333333333335,329.0,5266.0,2447.9583333333335,1793.0,6195.0,3770.25,25985.0,38093.0,33092.458333333336,25920.0,37684.0,32600.833333333332,55.68,67.03,62.947916666666664,55.27,74.54,67.10583333333334,27197.0,37218.0,32705.25,10,Wednesday
2015-10-08,534.0,563.0,546.5,232.0,966.0,766.625,4539.0,7894.0,6342.291666666667,5729.0,7326.0,6810.75,244.0,390.0,336.875,0.0,516.0,111.58333333333333,569.0,688.0,612.875,537.0,3751.0,1886.1666666666667,0.0,0.0,0.0,6682.0,6725.0,6705.958333333333,80.0,88.0,83.75,61.0,70.0,64.29166666666667,27.0,4625.0,1697.7916666666667,255.0,276.0,269.7916666666667,1309.0,5518.0,2752.75,50.0,4612.0,1743.0416666666667,1307.0,5527.0,2802.0833333333335,21728.0,33938.0,28863.416666666668,21672.0,33691.0,28839.875,47.57,68.3,60.27875,53.23,74.32,64.82541666666667,23690.0,33139.0,28988.0,10,Thursday
2015-10-09,537.0,553.0,543.2916666666666,815.0,939.0,903.5,4691.0,6905.0,5777.625,7150.0,7553.0,7375.958333333333,302.0,420.0,347.5,1.0,386.0,100.29166666666667,520.0,628.0,569.625,448.0,4017.0,2157.6666666666665,0.0,0.0,0.0,6868.0,6901.0,6890.5,81.0,84.0,82.875,63.0,75.0,68.58333333333333,47.0,4767.0,1723.3333333333333,223.0,256.0,240.83333333333334,719.0,2381.0,1683.7083333333333,23.0,4578.0,1607.0416666666667,740.0,2485.0,1704.1666666666667,22875.0,32994.0,28605.416666666668,22608.0,32430.0,28524.166666666668,52.98,65.6,59.65208333333334,53.85,72.18,64.38250000000001,24150.0,31838.0,28465.291666666668,10,Friday
2015-10-10,553.0,576.0,564.625,165.0,806.0,292.0,4133.0,5353.0,4703.041666666667,3892.0,6454.0,4469.75,222.0,273.0,245.375,0.0,941.0,405.5833333333333,542.0,617.0,573.5833333333334,367.0,3578.0,1414.0,0.0,0.0,0.0,4955.0,5378.0,5247.666666666667,79.0,86.0,82.58333333333333,71.0,75.0,72.83333333333333,39.0,2751.0,856.375,234.0,260.0,242.70833333333334,2113.0,3971.0,3075.7916666666665,7.0,2924.0,922.8333333333334,2131.0,4011.0,3068.7083333333335,20901.0,27603.0,24453.333333333332,20732.0,27912.0,24499.791666666668,43.0,58.95,48.56791666666667,52.22,67.61,57.68833333333333,19415.0,24755.0,22245.916666666668,10,Saturday
2015-10-11,542.0,564.0,553.125,811.0,964.0,926.3333333333334,4361.0,8277.0,6181.791666666667,6483.0,7687.0,7190.083333333333,326.0,412.0,379.5833333333333,1.0,677.0,166.0,640.0,814.0,747.3333333333334,571.0,6140.0,3042.0833333333335,0.0,0.0,0.0,5034.0,5045.0,5039.958333333333,83.0,93.0,88.83333333333333,66.0,77.0,71.20833333333333,75.0,3907.0,1290.0416666666667,240.0,256.0,247.54166666666666,661.0,1950.0,1265.125,20.0,4259.0,1271.375,688.0,1927.0,1271.7916666666667,21411.0,32790.0,27947.875,21467.0,32915.0,28032.083333333332,48.54,69.49,59.44208333333333,50.9,70.99,58.062916666666666,21647.0,30955.0,27189.041666666668,10,Sunday
2015-10-12,522.0,547.0,534.125,631.0,965.0,912.1666666666666,4815.0,11956.0,8959.25,6365.0,7441.0,6999.25,340.0,430.0,397.4166666666667,0.0,1497.0,270.25,532.0,813.0,678.4166666666666,248.0,4985.0,2183.9583333333335,0.0,0.0,0.0,6087.0,6095.0,6090.75,84.0,100.0,90.54166666666667,69.0,82.0,74.70833333333333,13.0,1710.0,479.375,213.0,252.0,232.33333333333334,1747.0,3346.0,2519.2083333333335,0.0,1915.0,485.4166666666667,1750.0,3390.0,2533.0833333333335,23201.0,36065.0,30896.625,22932.0,35683.0,30617.083333333332,48.15,73.1,64.02083333333333,49.23,68.06,58.49791666666667,24567.0,35037.0,30421.75,10,Monday
2015-10-13,499.0,564.0,531.7916666666666,0.0,319.0,221.16666666666666,3768.0,5762.0,4739.5,2637.0,6106.0,5015.0,226.0,393.0,305.0,0.0,2551.0,574.7916666666666,556.0,645.0,602.4583333333334,314.0,4346.0,1651.0,0.0,0.0,0.0,5928.0,5967.0,5950.25,86.0,100.0,92.54166666666667,61.0,73.0,68.0,42.0,2148.0,677.9166666666666,197.0,249.0,223.70833333333334,5935.0,7335.0,6606.208333333333,12.0,2440.0,719.5,5839.0,7262.0,6589.583333333333,20221.0,32787.0,27890.791666666668,20028.0,32218.0,27230.958333333332,36.5,60.73,50.07083333333333,46.46,70.62,59.662083333333335,23751.0,30621.0,27259.333333333332,10,Tuesday
2015-10-14,531.0,565.0,548.0416666666666,176.0,311.0,233.04166666666666,3986.0,5532.0,4821.875,3658.0,6732.0,5559.0,207.0,433.0,360.625,0.0,1592.0,318.2916666666667,502.0,594.0,545.5833333333334,338.0,3948.0,1439.875,0.0,0.0,0.0,5951.0,5972.0,5961.083333333333,86.0,92.0,88.95833333333333,62.0,71.0,67.08333333333333,33.0,4272.0,1451.7083333333333,205.0,223.0,215.54166666666666,6347.0,7831.0,7107.75,9.0,4198.0,1354.7916666666667,6252.0,7890.0,7115.916666666667,21570.0,32112.0,27668.666666666668,21619.0,32243.0,27613.0,36.0,59.17,49.74333333333333,44.93,69.02,59.3025,24369.0,32107.0,28718.458333333332,10,Wednesday
2015-10-15,521.0,560.0,538.7916666666666,267.0,945.0,763.875,3953.0,7868.0,5728.291666666667,5062.0,7616.0,6846.208333333333,208.0,403.0,318.2916666666667,0.0,809.0,180.0,501.0,609.0,546.125,440.0,5583.0,2557.0,0.0,0.0,0.0,5962.0,5981.0,5973.166666666667,85.0,91.0,87.375,64.0,72.0,69.16666666666667,49.0,4839.0,1689.9166666666667,204.0,231.0,217.41666666666666,1365.0,6219.0,2906.7083333333335,28.0,5018.0,1645.5416666666667,1336.0,6244.0,2915.625,21899.0,32318.0,27873.25,21516.0,32460.0,27625.333333333332,39.53,65.48,54.27791666666667,48.31,76.62,63.28,23176.0,32312.0,28422.333333333332,10,Thursday
2015-10-16,502.0,574.0,551.5833333333334,705.0,968.0,889.5833333333334,4573.0,7303.0,5957.041666666667,6754.0,7629.0,7395.125,273.0,347.0,316.5,0.0,243.0,26.708333333333332,480.0,584.0,531.75,773.0,5508.0,3042.4583333333335,0.0,0.0,0.0,5017.0,5982.0,5808.0,86.0,90.0,88.29166666666667,67.0,73.0,70.95833333333333,47.0,3370.0,1059.8333333333333,206.0,232.0,223.54166666666666,691.0,3306.0,1323.7916666666667,18.0,3525.0,1146.9583333333333,691.0,3276.0,1328.7916666666667,21614.0,31520.0,27543.291666666668,21590.0,31634.0,27736.75,50.0,65.01,57.99875,57.83,75.06,66.42625,21906.0,31539.0,27285.166666666668,10,Friday
2015-10-17,552.0,572.0,561.5,0.0,444.0,34.625,3927.0,5242.0,4429.0,3361.0,6142.0,3868.5833333333335,231.0,284.0,245.04166666666666,0.0,1967.0,568.7916666666666,479.0,554.0,500.7083333333333,401.0,3909.0,1237.75,0.0,0.0,0.0,4964.0,4974.0,4968.5,83.0,89.0,86.33333333333333,70.0,73.0,71.20833333333333,28.0,2227.0,602.5416666666666,211.0,225.0,218.83333333333334,3904.0,7963.0,6222.625,4.0,2816.0,706.0,3800.0,7884.0,6237.75,20826.0,28189.0,24665.875,21134.0,28619.0,25107.833333333332,38.0,56.6,45.5225,47.35,63.46,54.81708333333333,21801.0,25926.0,23616.041666666668,10,Saturday
2015-10-18,555.0,572.0,564.5416666666666,0.0,0.0,0.0,4327.0,5359.0,4924.75,3414.0,4728.0,4063.6666666666665,236.0,246.0,242.125,0.0,1429.0,624.75,458.0,555.0,492.5416666666667,392.0,5272.0,1794.8333333333333,0.0,0.0,0.0,4960.0,4972.0,4964.5,80.0,85.0,82.83333333333333,64.0,70.0,67.54166666666667,23.0,1204.0,365.125,213.0,231.0,220.95833333333334,2554.0,4980.0,3222.7083333333335,0.0,1631.0,410.7916666666667,2514.0,5025.0,3224.2083333333335,19349.0,27432.0,22853.166666666668,19539.0,27647.0,23036.458333333332,40.0,60.17,49.46208333333333,51.43,70.75,60.27041666666667,19352.0,24878.0,21630.875,10,Sunday
2015-10-19,540.0,579.0,568.875,0.0,957.0,666.2083333333334,4707.0,6243.0,5419.083333333333,4333.0,6606.0,5937.583333333333,227.0,419.0,324.0,0.0,1681.0,321.9583333333333,473.0,593.0,534.5,425.0,5630.0,2963.8333333333335,0.0,0.0,0.0,4953.0,4968.0,4964.666666666667,84.0,87.0,86.33333333333333,57.0,71.0,64.45833333333333,13.0,1867.0,505.9583333333333,238.0,267.0,253.125,3368.0,5708.0,4589.75,0.0,1844.0,470.3333333333333,3415.0,5729.0,4608.875,20084.0,33216.0,27638.041666666668,20388.0,32789.0,27676.583333333332,40.69,63.51,54.83833333333333,50.68,74.24,64.68625,21148.0,31200.0,27200.333333333332,10,Monday
2015-10-20,485.0,575.0,535.875,518.0,800.0,639.375,3485.0,5513.0,4413.625,4245.0,5974.0,5170.458333333333,201.0,433.0,319.625,0.0,2311.0,607.2083333333334,529.0,633.0,584.9166666666666,301.0,2746.0,1136.125,0.0,0.0,0.0,4961.0,5122.0,4989.333333333333,86.0,90.0,87.83333333333333,65.0,78.0,71.875,12.0,1822.0,505.2083333333333,255.0,276.0,264.5,5359.0,11245.0,9684.25,2.0,1999.0,579.8333333333334,5306.0,11148.0,9628.583333333334,21794.0,33156.0,28197.333333333332,21807.0,32951.0,28127.791666666668,37.64,55.98,47.24375,46.61,67.57,57.51541666666666,23656.0,32718.0,29010.208333333332,10,Tuesday
2015-10-21,442.0,482.0,469.9166666666667,513.0,908.0,751.25,4038.0,5681.0,4751.416666666667,3512.0,6037.0,5136.5,223.0,320.0,294.5,0.0,2872.0,706.4166666666666,512.0,641.0,564.9583333333334,292.0,4302.0,1403.75,0.0,0.0,0.0,5149.0,5807.0,5479.583333333333,85.0,91.0,87.91666666666667,73.0,81.0,76.20833333333333,17.0,4034.0,1303.5,256.0,281.0,272.5,6628.0,10006.0,8193.916666666666,1.0,4333.0,1298.375,6625.0,10085.0,8191.458333333333,21864.0,33160.0,28172.708333333332,21729.0,32654.0,27927.708333333332,36.0,59.5,48.87916666666666,47.08,68.99,58.55166666666667,25794.0,32406.0,29492.333333333332,10,Wednesday
2015-10-22,459.0,536.0,486.4583333333333,351.0,648.0,519.9166666666666,4015.0,6561.0,4905.0,4098.0,6996.0,5885.458333333333,271.0,442.0,361.2083333333333,0.0,1761.0,363.5416666666667,493.0,621.0,544.0,355.0,4286.0,1615.2916666666667,0.0,0.0,0.0,5839.0,5973.0,5954.458333333333,86.0,92.0,88.0,72.0,79.0,75.91666666666667,36.0,4891.0,1679.2916666666667,246.0,284.0,268.5,4523.0,6963.0,5940.833333333333,11.0,4898.0,1557.4583333333333,4456.0,7013.0,5922.458333333333,21929.0,33196.0,28194.333333333332,21741.0,32493.0,27827.583333333332,38.0,65.13,51.41916666666666,48.74,75.96,61.38458333333333,24441.0,32076.0,28687.875,10,Thursday
2015-10-23,500.0,566.0,540.6666666666666,364.0,646.0,578.125,4300.0,6237.0,5451.625,5448.0,7082.0,6682.0,366.0,442.0,414.125,0.0,860.0,211.45833333333334,471.0,606.0,538.375,370.0,5714.0,3270.2083333333335,0.0,0.0,0.0,5973.0,5997.0,5986.208333333333,81.0,91.0,86.16666666666667,71.0,79.0,75.33333333333333,37.0,2651.0,777.9583333333334,263.0,284.0,276.9583333333333,599.0,4221.0,2246.7083333333335,9.0,3263.0,977.2916666666666,687.0,4152.0,2268.2083333333335,21744.0,31780.0,27770.0,21707.0,31919.0,27858.375,45.0,65.01,56.762499999999996,54.62,75.74,65.99625,22361.0,30001.0,27135.916666666668,10,Friday
2015-10-24,525.0,539.0,531.6666666666666,353.0,639.0,541.2083333333334,4178.0,5304.0,4518.916666666667,4992.0,7042.0,6306.5,311.0,379.0,333.125,0.0,1416.0,326.2916666666667,458.0,566.0,511.5416666666667,323.0,5113.0,2127.125,0.0,0.0,0.0,5984.0,5994.0,5990.375,82.0,87.0,84.70833333333333,70.0,77.0,74.5,27.0,1333.0,363.7916666666667,261.0,273.0,265.2083333333333,759.0,5027.0,2478.4583333333335,0.0,1409.0,397.0,798.0,5035.0,2487.1666666666665,20874.0,28336.0,24793.541666666668,20824.0,28128.0,24877.083333333332,39.58,58.6,50.96458333333334,50.79,66.87,60.23583333333334,22095.0,26715.0,24453.416666666668,10,Saturday
2015-10-25,505.0,534.0,518.2,359.0,602.0,450.64,3900.0,4805.0,4292.52,4404.0,5833.0,5032.92,300.0,321.0,314.04,0.0,2746.0,1069.88,443.0,547.0,479.52,389.0,3156.0,1081.32,0.0,0.0,0.0,5964.0,5986.0,5976.96,81.0,89.0,85.52,68.0,73.0,71.16,27.0,2323.0,653.0,257.0,270.0,265.68,2650.0,4801.0,3555.68,0.0,2773.0,664.6,2674.0,4766.0,3548.2,19210.0,27397.0,22812.52,19298.0,27167.0,22846.72,33.0,56.8,44.26,46.73,67.36,55.3188,22234.0,25937.0,23847.04,10,Sunday
2015-10-26,507.0,541.0,526.3333333333334,295.0,624.0,518.125,4319.0,6706.0,5367.625,3817.0,6462.0,5515.625,305.0,421.0,375.3333333333333,0.0,2461.0,507.2083333333333,433.0,598.0,498.9583333333333,395.0,4177.0,1688.625,0.0,0.0,0.0,5934.0,5972.0,5962.166666666667,83.0,90.0,85.04166666666667,64.0,75.0,70.54166666666667,22.0,1260.0,401.9583333333333,238.0,267.0,257.0833333333333,4254.0,6472.0,5230.916666666667,1.0,1231.0,390.0416666666667,4286.0,6472.0,5245.75,19962.0,33955.0,27725.791666666668,20111.0,32677.0,27581.375,31.73,60.01,49.09708333333333,45.7,72.34,59.60708333333333,23014.0,30976.0,27005.541666666668,10,Monday
2015-10-27,495.0,535.0,516.8333333333334,170.0,304.0,228.16666666666666,3820.0,5322.0,4559.291666666667,3627.0,6294.0,5359.208333333333,227.0,402.0,327.0,0.0,2349.0,448.875,471.0,656.0,572.6666666666666,347.0,3654.0,1579.5416666666667,0.0,0.0,0.0,5934.0,5965.0,5953.125,80.0,87.0,83.04166666666667,68.0,75.0,71.33333333333333,20.0,2227.0,675.75,248.0,271.0,261.5,6612.0,9260.0,7550.708333333333,7.0,2653.0,703.0,6695.0,9194.0,7536.25,21698.0,33671.0,28059.916666666668,21678.0,33125.0,28209.791666666668,29.03,57.01,47.19375,40.15,68.38,56.774166666666666,24085.0,32033.0,28187.041666666668,10,Tuesday
2015-10-28,471.0,520.0,500.1666666666667,173.0,308.0,222.41666666666666,3488.0,5613.0,4226.041666666667,3767.0,6219.0,5124.708333333333,217.0,311.0,278.0833333333333,0.0,3216.0,770.5833333333334,560.0,815.0,667.375,536.0,4150.0,1312.3333333333333,0.0,0.0,0.0,5946.0,5965.0,5955.5,81.0,93.0,87.70833333333333,62.0,75.0,69.45833333333333,21.0,2270.0,680.2916666666666,242.0,269.0,258.125,8331.0,11696.0,9986.75,7.0,2408.0,715.25,8361.0,11831.0,9944.75,21726.0,33496.0,28144.375,21658.0,33176.0,28194.083333333332,21.19,56.6,42.94375,34.55,68.59,53.190416666666664,26740.0,32975.0,30139.541666666668,10,Wednesday
2015-10-29,458.0,506.0,482.875,104.0,317.0,243.83333333333334,3834.0,8028.0,5319.333333333333,3851.0,6460.0,5635.875,248.0,310.0,287.9166666666667,0.0,2337.0,510.375,564.0,868.0,755.2083333333334,486.0,4694.0,2000.125,0.0,0.0,0.0,5936.0,5965.0,5953.541666666667,83.0,93.0,86.625,65.0,77.0,71.25,25.0,3612.0,1181.2083333333333,254.0,274.0,264.0416666666667,4436.0,8558.0,5868.833333333333,1.0,3955.0,1144.6666666666667,4456.0,8554.0,5886.666666666667,21757.0,33282.0,28130.458333333332,21625.0,33106.0,28177.125,33.38,60.84,50.15625,44.79,74.13,60.06458333333333,24577.0,32772.0,28661.041666666668,10,Thursday
2015-10-30,493.0,585.0,542.25,0.0,0.0,0.0,3716.0,4944.0,4230.375,3940.0,5794.0,4847.708333333333,260.0,344.0,316.75,0.0,1365.0,326.4583333333333,716.0,802.0,763.875,484.0,4275.0,1652.875,0.0,0.0,0.0,5124.0,5950.0,5686.875,79.0,84.0,81.91666666666667,65.0,77.0,71.75,58.0,4327.0,1301.9166666666667,251.0,270.0,260.1666666666667,4528.0,8931.0,6659.333333333333,21.0,4196.0,1199.7916666666667,4504.0,8815.0,6632.208333333333,21607.0,32659.0,28009.458333333332,21906.0,31982.0,27929.541666666668,35.0,56.1,46.76666666666667,45.69,64.86,56.43958333333333,22264.0,30340.0,26742.25,10,Friday
2015-10-31,473.0,566.0,534.8333333333334,0.0,0.0,0.0,3715.0,5115.0,4173.916666666667,3597.0,6098.0,4925.125,214.0,272.0,236.125,0.0,2596.0,732.8333333333334,669.0,742.0,711.7916666666666,525.0,4946.0,1746.5833333333333,0.0,0.0,0.0,5038.0,5042.0,5039.791666666667,77.0,84.0,81.04166666666667,63.0,74.0,70.5,26.0,2338.0,667.5,248.0,275.0,265.5833333333333,3571.0,9018.0,5907.916666666667,0.0,2751.0,717.5833333333334,3628.0,9023.0,5964.458333333333,21048.0,28302.0,24958.666666666668,21086.0,28086.0,24898.541666666668,28.16,58.81,45.5375,40.42,67.08,55.209583333333335,23190.0,26602.0,25093.541666666668,10,Saturday
2015-11-01,502.0,545.0,519.875,337.0,713.0,509.5833333333333,3823.0,6092.0,4701.416666666667,3865.0,6807.0,5387.166666666667,251.0,280.0,274.0416666666667,0.0,3603.0,1545.5416666666667,780.0,990.0,857.2083333333334,440.0,6021.0,1784.125,0.0,0.0,0.0,7035.0,7105.0,7086.75,80.0,84.0,81.79166666666667,67.0,75.0,72.125,50.0,3164.0,907.7916666666666,222.0,279.0,245.08333333333334,3687.0,8123.0,6090.125,9.0,3389.0,930.0,3465.0,7993.0,6057.791666666667,21311.0,32767.0,26743.333333333332,21517.0,32773.0,26627.416666666668,37.0,68.03,46.51625000000001,37.97,63.39,46.130833333333335,28166.0,32699.0,30062.625,11,Sunday
2015-11-02,451.0,470.0,458.8333333333333,788.0,974.0,930.9166666666666,4634.0,10249.0,7250.416666666667,7015.0,8159.0,7808.875,322.0,401.0,370.5416666666667,0.0,2012.0,408.875,1183.0,1400.0,1309.5833333333333,2661.0,6753.0,4936.916666666667,0.0,0.0,0.0,7101.0,7115.0,7108.541666666667,83.0,94.0,86.95833333333333,69.0,78.0,72.91666666666667,71.0,2292.0,667.375,201.0,223.0,213.66666666666666,1987.0,3978.0,2756.4583333333335,9.0,2449.0,675.6666666666666,1950.0,3958.0,2772.25,25275.0,39446.0,33814.291666666664,25226.0,39029.0,33680.0,42.39,77.15,63.699999999999996,32.54,80.5,56.66166666666667,30337.0,37908.0,34380.875,11,Monday
2015-11-03,489.0,558.0,518.125,551.0,980.0,810.0416666666666,3967.0,6385.0,4716.916666666667,4609.0,6094.0,5516.375,271.0,340.0,310.2083333333333,0.0,1680.0,425.125,1424.0,1726.0,1588.8333333333333,3147.0,7611.0,5215.125,0.0,0.0,0.0,7004.0,7096.0,7072.208333333333,82.0,90.0,84.45833333333333,63.0,71.0,66.70833333333333,85.0,5482.0,2141.7916666666665,134.0,158.0,142.625,1334.0,2642.0,2001.5416666666667,28.0,5423.0,2001.6666666666667,1359.0,2567.0,2003.375,22795.0,34145.0,29198.333333333332,22722.0,34053.0,29239.833333333332,39.95,58.1,48.5,42.2,79.11,58.85333333333333,25748.0,34269.0,30610.083333333332,11,Tuesday
2015-11-04,365.0,409.0,388.0416666666667,525.0,608.0,596.9166666666666,4052.0,5188.0,4695.75,4475.0,5294.0,4935.0,294.0,337.0,324.6666666666667,0.0,665.0,158.20833333333334,1229.0,1348.0,1293.6666666666667,1399.0,5178.0,3058.5416666666665,0.0,0.0,0.0,6690.0,6843.0,6715.708333333333,40.0,43.0,41.416666666666664,64.0,71.0,67.08333333333333,32.0,2899.0,1049.6666666666667,150.0,166.0,160.29166666666666,829.0,3420.0,1733.625,2.0,3086.0,1049.5416666666667,829.0,3523.0,1745.7916666666667,21067.0,28836.0,24969.583333333332,21428.0,28992.0,25539.125,42.15,59.23,49.82875000000001,41.54,76.19,60.39125000000001,22047.0,27947.0,25218.583333333332,11,Wednesday
2015-11-05,387.0,461.0,434.5,222.0,981.0,861.375,4373.0,5192.0,4707.708333333333,3208.0,4937.0,4503.416666666667,259.0,394.0,347.375,0.0,1056.0,238.16666666666666,1053.0,1293.0,1173.4583333333333,2215.0,5495.0,3801.9583333333335,0.0,0.0,0.0,5028.0,5056.0,5039.208333333333,84.0,93.0,85.91666666666667,62.0,72.0,67.79166666666667,183.0,5319.0,2384.5416666666665,152.0,201.0,181.54166666666666,1838.0,4790.0,3427.0833333333335,183.0,5223.0,2278.5416666666665,1857.0,4795.0,3437.2916666666665,20826.0,32767.0,28201.166666666668,21006.0,32205.0,27871.791666666668,43.98,59.23,52.38583333333333,42.55,74.36,59.54,23142.0,30688.0,27254.041666666668,11,Thursday
2015-11-06,440.0,479.0,461.3333333333333,816.0,983.0,916.9583333333334,4499.0,6694.0,5695.166666666667,5905.0,6936.0,6622.583333333333,312.0,350.0,331.4166666666667,0.0,304.0,77.83333333333333,742.0,890.0,818.625,1145.0,5340.0,3054.9166666666665,0.0,0.0,0.0,4977.0,5026.0,5001.625,81.0,96.0,86.08333333333333,73.0,80.0,76.91666666666667,96.0,2220.0,858.2916666666666,233.0,284.0,262.7083333333333,2621.0,4794.0,3549.0,30.0,2703.0,1091.75,2643.0,4815.0,3595.7083333333335,23538.0,33296.0,29275.708333333332,23811.0,33324.0,29229.875,52.44,65.69,60.77291666666667,50.19,74.23,62.721666666666664,24382.0,31160.0,27813.458333333332,11,Friday
2015-11-07,488.0,527.0,505.8333333333333,828.0,972.0,925.7916666666666,4202.0,6028.0,5163.375,6243.0,7389.0,7023.708333333333,301.0,393.0,324.7916666666667,0.0,1111.0,301.2083333333333,542.0,658.0,596.125,625.0,3567.0,1691.0833333333333,0.0,0.0,0.0,5917.0,6062.0,5999.291666666667,85.0,88.0,87.20833333333333,65.0,72.0,68.75,464.0,5300.0,2601.6666666666665,257.0,281.0,267.7916666666667,1809.0,6224.0,4066.5,444.0,5302.0,2480.0833333333335,1834.0,6140.0,4080.7083333333335,24391.0,33510.0,29578.458333333332,24249.0,32380.0,28955.791666666668,45.6,65.28,55.92958333333333,51.93,66.82,60.018750000000004,26305.0,32311.0,29623.125,11,Saturday
2015-11-08,492.0,554.0,532.125,867.0,967.0,927.1666666666666,4670.0,7235.0,6212.083333333333,6251.0,7634.0,7262.916666666667,211.0,390.0,328.1666666666667,0.0,296.0,76.25,536.0,702.0,603.125,571.0,3730.0,1937.1666666666667,0.0,0.0,0.0,6572.0,6707.0,6656.791666666667,83.0,91.0,85.29166666666667,64.0,71.0,67.33333333333333,19.0,4086.0,1626.375,255.0,276.0,267.875,1687.0,4653.0,3087.7916666666665,33.0,4538.0,1709.8333333333333,1742.0,4625.0,3109.1666666666665,23468.0,34616.0,29944.625,23264.0,34277.0,29610.25,49.0,68.58,62.106249999999996,43.65,73.81,53.91083333333333,24445.0,34285.0,29670.458333333332,11,Sunday
