,,temp_daily_max,pressure_daily_max,humidity_daily_max,wind_speed_daily_max,rain_1h_daily_max,rain_3h_daily_max,snow_3h_daily_max,clouds_all_daily_max
date,city_name,,,,,,,,
2016-12-10,Valencia,18.0,1031,100,2,0.0,0.0,0.0,90
2016-12-11,Barcelona,15.5,1027,100,4,0.0,0.0,0.0,32
2016-12-11,Bilbao,13.240000000000009,1028,87,2,0.0,0.0,0.0,75
2016-12-11,Madrid,14.0,1028,100,2,0.3,0.0,0.0,92
2016-12-11,Seville,19.470000000000027,1026,100,3,0.0,0.0,0.0,8
2016-12-11,Valencia,18.0,1027,100,2,0.0,0.0,0.0,90
2016-12-12,Barcelona,16.5,1023,100,2,0.0,0.0,0.0,0
2016-12-12,Bilbao,16.350000000000023,1027,93,3,0.0,0.0,0.0,75
2016-12-12,Madrid,10.800000000000011,1025,100,2,0.0,0.0,0.0,90
2016-12-12,Seville,19.110000000000014,1025,100,4,0.0,0.0,0.0,0
2016-12-12,Valencia,17.0,1024,100,3,0.0,0.0,0.0,0
2016-12-13,Barcelona,15.0,1026,100,2,0.0,0.0,0.0,75
2016-12-13,Bilbao,10.410000000000025,1024,100,5,0.0,0.0,0.0,20
2016-12-13,Madrid,9.590000000000032,1025,100,1,0.0,0.0,0.0,90
2016-12-13,Seville,18.480000000000018,1025,100,2,0.3,0.0,0.0,75
2016-12-13,Valencia,16.0,1026,100,3,0.0,0.0,0.0,75
2016-12-14,Barcelona,15.5,1025,100,4,0.0,0.0,0.0,90
2016-12-14,Bilbao,11.480000000000018,1021,93,7,0.3,0.0,0.0,75
2016-12-14,Madrid,9.0,1024,100,2,0.3,0.0,0.0,90
2016-12-14,Seville,17.75,1024,100,4,3.0,0.0,0.0,90
2016-12-14,Valencia,16.0,1025,100,3,0.0,0.0,0.0,75
2016-12-15,Barcelona,12.5,1023,100,2,0.3,0.0,0.0,75
2016-12-15,Bilbao,12.700000000000045,1022,100,6,0.3,0.0,0.0,75
2016-12-15,Madrid,9.760000000000048,1023,100,3,0.9,0.0,0.0,90
2016-12-15,Seville,18.060000000000002,1024,100,4,0.3,0.0,0.0,75
2016-12-15,Valencia,15.0,1023,100,4,0.3,0.0,0.0,75
2016-12-16,Barcelona,14.5,1027,100,8,0.9,0.0,0.0,100
2016-12-16,Bilbao,10.82000000000005,1029,100,7,0.3,0.0,0.0,75
2016-12-16,Madrid,9.0,1023,100,3,0.9,0.0,0.0,75
2016-12-16,Seville,16.310000000000002,1020,100,5,3.0,0.0,0.0,92
2016-12-16,Valencia,15.0,1023,100,4,0.9,0.0,0.0,75
2016-12-17,Barcelona,14.0,1035,93,5,0.9,0.0,0.0,92
2016-12-17,Bilbao,11.82000000000005,1036,100,1,0.0,0.0,0.0,75
2016-12-17,Madrid,12.180000000000007,1031,81,7,0.3,0.0,0.0,40
2016-12-17,Seville,19.430000000000007,1024,93,9,0.0,0.0,0.0,24
2016-12-17,Valencia,15.0,1032,100,9,3.0,0.0,0.0,75
2016-12-18,Barcelona,13.5,1035,100,7,0.0,0.0,0.0,75
2016-12-18,Bilbao,8.640000000000043,1036,100,2,0.0,0.0,0.0,90
2016-12-18,Madrid,11.0,1031,80,6,0.0,0.0,0.0,40
2016-12-18,Seville,17.560000000000002,1023,81,9,0.0,0.0,0.0,0
2016-12-18,Valencia,13.0,1032,100,9,0.9,0.0,0.0,75
2016-12-19,Barcelona,10.0,1025,100,14,0.9,0.0,0.0,88
2016-12-19,Bilbao,9.830000000000041,1027,100,3,0.3,0.0,0.0,75
2016-12-19,Madrid,11.180000000000007,1022,77,6,0.3,0.0,0.0,75
2016-12-19,Seville,17.960000000000036,1017,93,4,0.0,0.0,0.0,75
2016-12-19,Valencia,12.0,1019,100,10,0.9,0.0,0.0,90
2016-12-20,Barcelona,13.0,1019,93,9,0.9,0.0,0.0,90
2016-12-20,Bilbao,8.370000000000005,1025,100,2,0.9,0.0,0.0,92
2016-12-20,Madrid,10.0,1023,93,3,0.0,0.0,0.0,75
2016-12-20,Seville,17.689999999999998,1025,93,2,0.0,0.0,0.0,0
2016-12-20,Valencia,17.0,1020,93,6,0.3,0.0,0.0,90
2016-12-21,Barcelona,15.5,1028,100,6,0.9,0.0,0.0,92
2016-12-21,Bilbao,10.82000000000005,1031,100,2,3.0,0.0,0.0,88
2016-12-21,Madrid,13.400000000000034,1030,93,5,0.0,0.0,0.0,40
2016-12-21,Seville,17.870000000000005,1030,93,3,0.0,0.0,0.0,0
2016-12-21,Valencia,17.0,1029,93,4,0.0,0.0,0.0,75
2016-12-22,Barcelona,16.5,1034,100,4,0.0,0.0,0.0,8
2016-12-22,Bilbao,12.28000000000003,1036,100,1,0.3,0.0,0.0,92
2016-12-22,Madrid,12.200000000000045,1035,93,3,0.0,0.0,0.0,40
2016-12-22,Seville,18.590000000000032,1035,93,5,0.0,0.0,0.0,0
2016-12-22,Valencia,20.0,1035,87,6,0.0,0.0,0.0,0
2016-12-23,Barcelona,16.0,1035,93,2,0.0,0.0,0.0,20
2016-12-23,Bilbao,14.900000000000034,1038,100,2,0.3,0.0,0.0,75
2016-12-23,Madrid,14.0,1037,100,3,0.0,0.0,0.0,40
2016-12-23,Seville,20.220000000000027,1036,93,4,0.0,0.0,0.0,0
2016-12-23,Valencia,18.0,1036,100,3,0.0,0.0,0.0,20
2016-12-24,Barcelona,15.0,1037,100,3,0.0,0.0,0.0,36
2016-12-24,Bilbao,13.680000000000007,1039,100,1,0.3,0.0,0.0,92
2016-12-24,Madrid,14.180000000000007,1039,100,4,0.0,0.0,0.0,0
2016-12-24,Seville,20.28000000000003,1036,93,6,0.0,0.0,0.0,0
2016-12-24,Valencia,18.0,1037,100,3,0.0,0.0,0.0,40
2016-12-25,Barcelona,14.5,1035,100,6,0.0,0.0,0.0,20
2016-12-25,Bilbao,11.75,1039,100,2,0.0,0.0,0.0,90
2016-12-25,Madrid,12.990000000000009,1037,100,3,0.0,0.0,0.0,90
2016-12-25,Seville,21.400000000000034,1035,93,7,0.0,0.0,0.0,0
2016-12-25,Valencia,19.0,1037,100,3,0.0,0.0,0.0,0
2016-12-26,Barcelona,16.560000000000002,1031,100,3,0.0,0.0,0.0,32
2016-12-26,Bilbao,9.830000000000041,1036,100,1,0.0,0.0,0.0,90
2016-12-26,Madrid,15.610000000000014,1032,100,2,0.0,0.0,0.0,8
2016-12-26,Seville,19.32000000000005,1031,100,3,0.0,0.0,0.0,0
2016-12-26,Valencia,17.0,1032,100,2,0.0,0.0,0.0,75
2016-12-27,Barcelona,16.0,1035,100,2,0.0,0.0,0.0,12
2016-12-27,Bilbao,11.240000000000009,1036,93,3,0.0,0.0,0.0,75
2016-12-27,Madrid,16.370000000000005,1033,92,2,0.0,0.0,0.0,0
2016-12-27,Seville,19.670000000000016,1031,100,5,0.0,0.0,0.0,12
2016-12-27,Valencia,16.0,1034,100,1,0.0,0.0,0.0,40
2016-12-28,Barcelona,15.5,1037,100,5,0.0,0.0,0.0,8
2016-12-28,Bilbao,11.390000000000043,1035,100,4,0.0,0.0,0.0,75
2016-12-28,Madrid,15.0,1036,86,2,0.0,0.0,0.0,0
2016-12-28,Seville,20.560000000000002,1032,100,6,0.0,0.0,0.0,20
2016-12-28,Valencia,16.0,1037,100,4,0.0,0.0,0.0,40
2016-12-29,Barcelona,14.0,1035,100,6,0.0,0.0,0.0,0
2016-12-29,Bilbao,7.7000000000000455,1036,100,3,0.0,0.0,0.0,90
2016-12-29,Madrid,14.020000000000039,1035,98,2,0.0,0.0,0.0,0
2016-12-29,Seville,20.29000000000002,1032,94,7,0.0,0.0,0.0,40
2016-12-29,Valencia,17.0,1035,100,3,0.0,0.0,0.0,0
2016-12-30,Barcelona,14.5,1036,100,5,0.0,0.0,0.0,92
2016-12-30,Bilbao,9.75,1036,100,2,0.0,0.0,0.0,75
2016-12-30,Madrid,12.410000000000025,1035,92,2,0.0,0.0,0.0,0
2016-12-30,Seville,20.28000000000003,1033,93,6,0.0,0.0,0.0,0
2016-12-30,Valencia,14.0,1036,100,4,0.0,0.0,0.0,40
2016-12-31,Barcelona,14.0,1034,100,5,0.0,0.0,0.0,76
2016-12-31,Bilbao,7.57000000000005,1033,100,2,0.0,0.0,0.0,90
2016-12-31,Madrid,3.82000000000005,1033,100,2,0.0,0.0,0.0,90
2016-12-31,Seville,18.670000000000016,1031,100,3,0.0,0.0,0.0,0
2016-12-31,Valencia,15.0,1034,100,3,0.0,0.0,0.0,75
2017-01-01,Barcelona,12.0,1030,100,6,0.0,0.0,0.0,24
2017-01-01,Bilbao,6.670000000000016,1030,93,2,0.0,0.0,0.0,40
2017-01-01,Madrid,3.730000000000018,1030,93,2,0.0,0.0,0.0,90
2017-01-01,Seville,18.04000000000002,1029,100,4,0.0,0.0,0.0,40
2017-01-01,Valencia,15.0,1031,100,5,0.0,0.0,0.0,20
2017-01-02,Barcelona,13.5,1023,100,4,0.0,0.0,0.0,64
2017-01-02,Bilbao,7.140000000000043,1023,84,6,0.0,0.0,0.0,36
2017-01-02,Madrid,6.400000000000034,1023,92,2,0.0,0.0,0.0,90
2017-01-02,Seville,19.57000000000005,1022,93,3,0.0,0.0,0.0,48
2017-01-02,Valencia,13.0,1024,93,3,0.0,0.0,0.0,0
2017-01-03,Barcelona,11.5,1024,100,3,0.0,0.0,0.0,75
2017-01-03,Bilbao,10.450000000000045,1027,93,3,0.0,0.0,0.0,36
2017-01-03,Madrid,10.200000000000045,1026,93,2,0.0,0.0,0.0,76
2017-01-03,Seville,20.110000000000014,1027,93,5,0.0,0.0,0.0,75
2017-01-03,Valencia,16.0,1024,100,3,0.0,0.0,0.0,0
2017-01-04,Barcelona,13.0,1024,93,4,0.0,0.0,0.0,90
2017-01-04,Bilbao,10.450000000000045,1029,100,2,0.0,0.0,0.0,75
2017-01-04,Madrid,11.610000000000014,1028,100,4,0.0,0.0,0.0,90
2017-01-04,Seville,20.110000000000014,1029,93,2,0.0,0.0,0.0,32
2017-01-04,Valencia,20.0,1025,100,5,0.0,0.0,0.0,0
2017-01-05,Barcelona,12.0,1025,100,3,0.0,0.0,0.0,75
2017-01-05,Bilbao,7.800000000000011,1033,100,4,0.0,0.0,0.0,75
2017-01-05,Madrid,11.400000000000034,1026,100,2,0.0,0.0,0.0,90
2017-01-05,Seville,19.110000000000014,1026,100,3,0.0,0.0,0.0,0
2017-01-05,Valencia,17.0,1025,93,4,0.0,0.0,0.0,0
2017-01-06,Barcelona,12.0,1030,100,3,0.0,0.0,0.0,36
2017-01-06,Bilbao,8.450000000000045,1034,100,3,0.0,0.0,0.0,40
2017-01-06,Madrid,11.0,1029,100,3,0.0,0.0,0.0,40
2017-01-06,Seville,19.189999999999998,1026,93,3,0.0,0.0,0.0,0
2017-01-06,Valencia,15.0,1030,100,2,0.0,0.0,0.0,75
2017-01-07,Barcelona,12.0,1030,100,3,0.0,0.0,0.0,20
2017-01-07,Bilbao,10.450000000000045,1035,100,2,0.0,0.0,0.0,0
2017-01-07,Madrid,11.400000000000034,1031,92,2,0.0,0.0,0.0,0
2017-01-07,Seville,18.930000000000007,1029,100,5,0.0,0.0,0.0,20
2017-01-07,Valencia,14.0,1031,100,3,0.0,0.0,0.0,75
2017-01-08,Barcelona,16.0,1029,100,5,0.0,0.0,0.0,0
2017-01-08,Bilbao,10.0,1035,92,2,0.0,0.0,0.0,75
2017-01-08,Madrid,13.400000000000034,1029,92,3,0.0,0.0,0.0,0
2017-01-08,Seville,17.83000000000004,1029,93,5,0.0,0.0,0.0,0
2017-01-08,Valencia,16.0,1030,100,3,0.0,0.0,0.0,68
2017-01-09,Barcelona,12.5,1026,100,5,0.0,0.0,0.0,64
2017-01-09,Bilbao,11.800000000000011,1033,93,2,0.0,0.0,0.0,88
2017-01-09,Madrid,13.0,1027,92,3,0.0,0.0,0.0,0
2017-01-09,Seville,18.670000000000016,1027,100,3,0.0,0.0,0.0,0
2017-01-09,Valencia,15.0,1027,100,3,0.0,0.0,0.0,40
2017-01-10,Barcelona,12.5,1021,100,3,0.0,0.0,0.0,20
2017-01-10,Bilbao,9.350000000000023,1025,100,8,3.0,0.0,0.0,92
2017-01-10,Madrid,12.210000000000036,1023,88,4,0.0,0.0,0.0,75
2017-01-10,Seville,18.04000000000002,1025,93,3,0.0,0.0,0.0,24
2017-01-10,Valencia,16.0,1022,100,12,0.0,0.0,0.0,40
2017-01-11,Barcelona,13.5,1024,100,10,0.0,0.0,0.0,20
2017-01-11,Bilbao,12.450000000000045,1027,100,9,0.9,0.0,0.0,92
2017-01-11,Madrid,17.0,1026,76,9,0.0,0.0,0.0,75
2017-01-11,Seville,19.75,1026,100,3,0.0,0.0,0.0,0
2017-01-11,Valencia,15.0,1025,87,11,0.0,0.0,0.0,75
2017-01-12,Barcelona,16.0,1024,93,4,0.0,0.0,0.0,75
2017-01-12,Bilbao,14.0,1027,100,11,0.9,0.0,0.0,92
2017-01-12,Madrid,12.78000000000003,1026,93,6,0.0,0.0,0.0,0
2017-01-12,Seville,19.49000000000001,1028,100,3,0.0,0.0,0.0,0
2017-01-12,Valencia,22.0,1025,100,7,0.0,0.0,0.0,0
2017-01-13,Barcelona,13.5,1019,100,10,0.0,0.0,0.0,88
2017-01-13,Bilbao,8.379999999999995,1026,87,8,0.9,0.0,0.0,92
2017-01-13,Madrid,9.590000000000032,1024,100,6,0.0,0.0,0.0,75
2017-01-13,Seville,17.860000000000014,1025,100,4,0.0,0.0,0.0,75
2017-01-13,Valencia,16.0,1023,71,7,0.0,0.0,0.0,40
2017-01-14,Barcelona,11.5,1022,100,6,0.0,0.0,0.0,24
2017-01-14,Bilbao,6.740000000000009,1030,100,9,0.9,0.0,0.0,92
2017-01-14,Madrid,8.200000000000045,1028,89,8,0.0,0.0,0.0,40
2017-01-14,Seville,16.210000000000036,1028,86,9,0.0,0.0,0.0,0
2017-01-14,Valencia,13.0,1026,52,10,0.0,0.0,0.0,20
2017-01-15,Barcelona,13.0,1022,100,9,0.0,0.0,0.0,56
2017-01-15,Bilbao,8.800000000000011,1031,93,7,3.0,0.0,0.0,92
2017-01-15,Madrid,10.0,1028,86,9,0.0,0.0,0.0,75
2017-01-15,Seville,16.49000000000001,1031,80,5,0.0,0.0,0.0,0
2017-01-15,Valencia,15.0,1026,65,12,0.0,0.0,0.0,20
2017-01-16,Barcelona,12.5,1020,100,8,0.0,0.0,0.0,76
2017-01-16,Bilbao,10.350000000000023,1029,100,9,0.9,0.0,0.0,92
2017-01-16,Madrid,11.79000000000002,1027,76,11,0.0,0.0,0.0,40
2017-01-16,Seville,17.480000000000018,1028,85,3,0.0,0.0,0.0,0
2017-01-16,Valencia,17.0,1023,65,12,0.0,0.0,0.0,20
2017-01-17,Barcelona,7.5,1018,100,9,0.0,0.0,0.0,20
2017-01-17,Bilbao,9.350000000000023,1030,100,7,0.9,0.0,0.0,92
2017-01-17,Madrid,10.600000000000023,1021,72,12,0.0,0.0,0.0,20
2017-01-17,Seville,18.480000000000018,1023,93,4,0.0,0.0,0.0,0
2017-01-17,Valencia,15.0,1019,81,11,0.0,0.0,0.0,75
2017-01-18,Barcelona,9.5,1022,100,6,0.0,0.0,0.0,20
2017-01-18,Bilbao,2.25,1028,92,3,0.0,0.0,0.0,90
2017-01-18,Madrid,5.189999999999998,1021,50,5,0.0,0.0,0.0,0
2017-01-18,Seville,13.340000000000032,1019,93,8,0.0,0.0,0.0,0
2017-01-18,Valencia,9.0,1021,64,4,0.0,0.0,0.0,20
2017-01-19,Barcelona,10.5,1023,100,10,0.3,0.0,0.0,88
2017-01-19,Bilbao,3.830000000000041,1027,100,1,0.0,0.0,0.0,75
2017-01-19,Madrid,7.0,1020,63,6,0.0,0.0,0.0,40
2017-01-19,Seville,14.610000000000014,1017,94,6,0.9,0.0,0.0,92
2017-01-19,Valencia,9.0,1021,100,11,3.0,0.0,0.0,75
2017-01-20,Barcelona,9.5,1023,93,8,0.9,0.0,0.0,92
2017-01-20,Bilbao,6.2000000000000455,1026,100,3,0.0,0.0,0.0,20
2017-01-20,Madrid,8.230000000000018,1018,85,10,0.3,0.0,0.0,75
2017-01-20,Seville,15.900000000000034,1017,81,3,0.0,0.0,0.0,75
2017-01-20,Valencia,8.0,1018,100,7,3.0,0.0,0.0,92
2017-01-21,Barcelona,12.0,1021,87,8,0.9,0.0,0.0,92
2017-01-21,Bilbao,9.920000000000016,1023,100,4,0.0,0.0,0.0,48
2017-01-21,Madrid,11.0,1019,91,5,0.0,0.0,0.0,75
2017-01-21,Seville,16.950000000000045,1020,100,3,0.0,0.0,0.0,40
2017-01-21,Valencia,13.0,1017,100,8,0.9,0.0,0.0,75
2017-01-22,Barcelona,11.5,1017,100,12,0.9,0.0,0.0,92
2017-01-22,Bilbao,10.350000000000023,1023,100,3,0.3,0.0,0.0,75
2017-01-22,Madrid,10.0,1018,92,3,0.0,0.0,0.0,0
2017-01-22,Seville,19.77000000000004,1020,93,4,0.0,0.0,0.0,0
2017-01-22,Valencia,13.0,1016,87,7,0.3,0.0,0.0,90
2017-01-23,Barcelona,10.5,1017,100,12,0.9,0.0,0.0,92
2017-01-23,Bilbao,10.350000000000023,1026,100,5,0.0,0.0,0.0,75
2017-01-23,Madrid,12.220000000000027,1021,86,5,0.0,0.0,0.0,90
2017-01-23,Seville,17.310000000000002,1022,93,2,0.0,0.0,0.0,88
2017-01-23,Valencia,14.0,1018,87,4,0.3,0.0,0.0,75
2017-01-24,Barcelona,11.657000000000039,1025,100,5,0.0,0.0,0.0,44
2017-01-24,Bilbao,9.900000000000034,1028,100,3,0.0,0.0,0.0,40
2017-01-24,Madrid,12.210000000000036,1024,86,2,0.0,0.0,0.0,0
2017-01-24,Seville,16.120000000000005,1034,93,2,0.3,0.0,0.0,0
2017-01-24,Valencia,15.0,1021,86,4,0.0,0.0,0.0,20
2017-01-25,Barcelona,10.289000000000044,1024,100,8,0.3,0.0,0.0,92
2017-01-25,Bilbao,7.350000000000023,1021,93,3,0.0,0.0,0.0,8
2017-01-25,Madrid,10.990000000000009,1017,82,3,0.0,0.0,0.0,0
2017-01-25,Seville,16.480000000000018,1034,80,4,0.0,0.0,0.0,0
2017-01-25,Valencia,13.01900000000012,1019,87,5,0.0,0.0,0.0,40
2017-01-26,Barcelona,10.0,1020,100,7,0.9,0.0,0.0,76
2017-01-26,Bilbao,9.29000000000002,1019,92,8,0.0,0.0,0.0,40
2017-01-26,Madrid,7.590000000000032,1017,85,3,0.0,0.0,0.0,75
2017-01-26,Seville,17.660000000000025,1021,93,9,0.9,0.0,0.0,75
2017-01-26,Valencia,14.0,1019,100,3,0.0,0.0,0.0,75
2017-01-27,Barcelona,13.5,1018,100,7,3.0,0.0,0.0,100
2017-01-27,Bilbao,11.79000000000002,1013,76,10,0.3,0.0,0.0,75
2017-01-27,Madrid,6.230000000000018,1013,100,8,0.9,0.0,0.0,75
2017-01-27,Seville,18.410000000000025,1020,100,8,0.9,0.0,0.0,92
2017-01-27,Valencia,15.0,1016,100,6,0.3,0.0,0.0,75
2017-01-28,Barcelona,14.0,1023,100,9,0.9,0.0,0.0,92
2017-01-28,Bilbao,11.79000000000002,1023,100,5,0.3,0.0,0.0,92
2017-01-28,Madrid,11.0,1024,100,6,0.0,0.0,0.0,40
2017-01-28,Seville,19.05000000000001,1027,100,4,0.0,0.0,0.0,20
2017-01-28,Valencia,17.0,1024,81,7,0.0,0.0,0.0,40
2017-01-29,Barcelona,13.5,1025,100,5,0.0,0.0,0.0,76
2017-01-29,Bilbao,14.25,1023,93,6,0.0,0.0,0.0,75
2017-01-29,Madrid,9.0,1026,100,3,0.0,0.0,0.0,90
2017-01-29,Seville,19.950000000000045,1028,100,2,0.0,0.0,0.0,48
2017-01-29,Valencia,17.0,1026,86,4,0.0,0.0,0.0,20
2017-01-30,Barcelona,15.5,1023,100,5,0.0,0.0,0.0,75
2017-01-30,Bilbao,16.140000000000043,1020,93,4,0.0,0.0,0.0,40
2017-01-30,Madrid,11.0,1025,100,3,0.3,0.0,0.0,90
2017-01-30,Seville,19.100000000000023,1027,100,3,0.0,0.0,0.0,8
2017-01-30,Valencia,20.0,1024,93,5,0.0,0.0,0.0,40
2017-01-31,Barcelona,15.5,1019,100,3,0.0,0.0,0.0,44
2017-01-31,Bilbao,15.04000000000002,1014,67,6,0.0,0.0,0.0,20
2017-01-31,Madrid,13.990000000000009,1020,100,2,0.0,0.0,0.0,75
2017-01-31,Seville,18.930000000000007,1019,100,4,0.0,0.0,0.0,75
2017-01-31,Valencia,16.0,1019,100,2,0.0,0.0,0.0,90
2017-02-01,Barcelona,15.5,1018,100,4,0.0,0.0,0.0,75
2017-02-01,Bilbao,15.75,1014,81,7,0.3,0.0,0.0,88
2017-02-01,Madrid,10.200000000000045,1019,100,4,0.3,0.0,0.0,75
2017-02-01,Seville,20.5,1021,100,4,0.3,0.0,0.0,92
2017-02-01,Valencia,21.0,1019,100,6,0.0,0.0,0.0,90
2017-02-02,Barcelona,13.5,1016,100,6,0.3,0.0,0.0,90
2017-02-02,Bilbao,16.140000000000043,1012,76,8,0.3,0.0,0.0,75
2017-02-02,Madrid,11.379999999999995,1018,100,10,0.9,0.0,0.0,90
2017-02-02,Seville,17.379999999999995,1021,100,8,0.3,0.0,0.0,92
2017-02-02,Valencia,16.0,1017,93,6,0.3,0.0,0.0,40
2017-02-03,Barcelona,15.5,1016,87,9,0.0,0.0,0.0,75
2017-02-03,Bilbao,15.29000000000002,1011,62,9,0.3,0.0,0.0,75
2017-02-03,Madrid,11.740000000000009,1018,87,10,0.3,0.0,0.0,75
2017-02-03,Seville,16.0,1024,100,7,0.0,0.0,0.0,90
2017-02-03,Valencia,19.0,1019,81,12,0.0,0.0,0.0,40
2017-02-04,Barcelona,18.5,1014,76,8,0.0,0.0,0.0,90
2017-02-04,Bilbao,15.689999999999998,1011,100,11,0.9,0.0,0.0,90
2017-02-04,Madrid,13.020000000000039,1016,100,11,0.3,0.0,0.0,90
2017-02-04,Seville,17.05000000000001,1024,93,9,0.9,0.0,0.0,90
2017-02-04,Valencia,20.0,1017,63,9,0.0,0.0,0.0,75
2017-02-05,Barcelona,14.5,1014,100,13,0.9,0.0,0.0,40
2017-02-05,Bilbao,14.240000000000009,1024,96,12,0.9,0.0,0.0,92
2017-02-05,Madrid,12.0,1025,100,18,0.9,0.0,0.0,75
2017-02-05,Seville,17.660000000000025,1037,100,8,0.9,0.0,0.0,92
2017-02-05,Valencia,18.0,1021,69,20,3.0,0.0,0.0,75
2017-02-06,Barcelona,16.5,1017,100,9,0.0,0.0,0.0,32
2017-02-06,Bilbao,11.29000000000002,1026,93,5,0.9,0.0,0.0,92
2017-02-06,Madrid,15.189999999999998,1026,87,12,0.0,0.0,0.0,75
2017-02-06,Seville,17.74000000000001,1033,93,3,0.0,0.0,0.0,0
2017-02-06,Valencia,21.0,1023,61,9,0.0,0.0,0.0,20
2017-02-07,Barcelona,18.0,1018,93,5,0.9,0.0,0.0,75
2017-02-07,Bilbao,10.900000000000034,1025,100,11,0.9,0.0,0.0,75
2017-02-07,Madrid,12.980000000000018,1026,93,9,0.9,0.0,0.0,75
2017-02-07,Seville,18.370000000000005,1029,100,2,0.3,0.0,0.0,48
2017-02-07,Valencia,23.0,1021,71,9,0.0,0.0,0.0,20
2017-02-08,Barcelona,16.0,1018,93,6,0.9,0.0,0.0,92
2017-02-08,Bilbao,8.240000000000009,1030,93,8,0.9,0.0,0.0,92
2017-02-08,Madrid,8.990000000000009,1028,81,10,0.0,0.0,0.0,40
2017-02-08,Seville,17.850000000000023,1029,100,5,0.0,0.0,0.0,0
2017-02-08,Valencia,15.0,1023,67,15,0.0,0.0,0.0,20
2017-02-09,Barcelona,13.0,1019,100,5,0.0,0.0,0.0,20
2017-02-09,Bilbao,11.900000000000034,1028,100,4,0.3,0.0,0.0,92
2017-02-09,Madrid,9.78000000000003,1026,88,2,0.0,0.0,0.0,20
2017-02-09,Seville,19.30000000000001,1026,86,7,0.0,0.0,0.0,64
2017-02-09,Valencia,16.0,1023,71,10,0.0,0.0,0.0,20
2017-02-10,Barcelona,13.0,1018,87,5,0.0,0.0,0.0,75
2017-02-10,Bilbao,12.75,1014,100,4,0.0,0.0,0.0,20
2017-02-10,Madrid,6.0,1013,100,4,0.9,0.0,0.0,90
2017-02-10,Seville,17.870000000000005,1014,100,4,0.9,0.0,0.0,92
2017-02-10,Valencia,13.0,1016,86,5,0.0,0.0,0.0,75
2017-02-11,Barcelona,14.0,1017,93,5,0.9,0.0,0.0,100
2017-02-11,Bilbao,9.350000000000023,1017,100,4,0.9,0.0,0.0,75
2017-02-11,Madrid,7.020000000000039,1013,93,3,0.9,0.0,0.0,90
2017-02-11,Seville,19.620000000000005,1010,100,5,0.3,0.0,0.0,90
2017-02-11,Valencia,14.0,1016,93,9,0.0,0.0,0.0,90
2017-02-12,Barcelona,14.0,1015,93,6,0.3,0.0,0.0,100
2017-02-12,Bilbao,13.240000000000009,1011,100,10,0.9,0.0,0.0,92
2017-02-12,Madrid,11.990000000000009,1005,100,11,0.9,0.0,0.0,90
2017-02-12,Seville,19.140000000000043,1000,100,7,3.0,0.0,0.0,92
2017-02-12,Valencia,17.0,1009,87,6,0.3,0.0,0.0,75
2017-02-13,Barcelona,14.5,1014,100,6,3.0,0.0,0.0,100
2017-02-13,Bilbao,14.79000000000002,1013,87,13,0.9,0.0,0.0,75
2017-02-13,Madrid,12.0,1015,100,9,0.9,0.0,0.0,90
2017-02-13,Seville,21.430000000000007,1017,93,10,0.9,0.0,0.0,75
2017-02-13,Valencia,17.0,1015,93,9,0.9,0.0,0.0,75
2017-02-14,Barcelona,13.636000000000024,1031,100,5,3.0,0.0,0.0,88
2017-02-14,Bilbao,14.467000000000041,1017,83,3,0.3,0.0,0.0,64
2017-02-14,Madrid,12.192000000000007,1020,98,3,0.9,0.0,0.0,92
2017-02-14,Seville,16.311000000000035,1032,99,4,0.9,0.005,0.0,92
2017-02-14,Valencia,14.686000000000035,1019,90,4,0.9,0.0,0.0,44
2017-02-15,Barcelona,13.790999999999997,1039,100,3,0.0,0.0,0.0,88
2017-02-15,Bilbao,15.915999999999997,1002,90,1,0.0,0.0,0.0,48
2017-02-15,Madrid,13.871000000000038,970,89,3,0.0,0.0,0.0,48
2017-02-15,Seville,20.071000000000026,1034,92,4,0.0,0.0,0.0,64
2017-02-15,Valencia,13.366000000000042,1004,96,3,0.0,0.0,0.0,92
2017-02-16,Barcelona,12.980999999999995,1039,100,3,0.3,0.0,0.0,92
2017-02-16,Bilbao,15.196000000000026,1002,93,1,0.0,0.0,0.0,48
2017-02-16,Madrid,11.596000000000004,971,98,3,0.0,0.0,0.0,88
2017-02-16,Seville,17.971000000000004,1035,77,4,0.0,0.0,0.0,64
2017-02-16,Valencia,12.521000000000015,1004,95,1,0.3,0.0,0.0,92
2017-02-17,Barcelona,13.661000000000001,1036,100,4,0.0,0.0,0.0,32
2017-02-17,Bilbao,15.511000000000024,1000,90,1,0.0,0.0,0.0,36
2017-02-17,Madrid,13.586000000000013,969,92,1,0.0,0.0,0.0,88
2017-02-17,Seville,18.90300000000002,1034,89,2,0.0,0.0,0.0,48
2017-02-17,Valencia,13.686000000000035,1002,87,2,0.0,0.0,0.0,76
2017-02-18,Barcelona,13.761000000000024,1028,100,4,0.0,0.0,0.0,48
2017-02-18,Bilbao,12.111000000000047,995,97,1,0.3,0.0,0.0,92
2017-02-18,Madrid,13.626000000000033,964,96,2,0.0,0.0,0.0,92
2017-02-18,Seville,18.44100000000003,1033,94,2,0.0,0.0,0.0,88
2017-02-18,Valencia,15.165999999999997,996,89,2,0.0,0.0,0.0,32
2017-02-19,Barcelona,12.871000000000038,1031,100,8,0.0,0.0,0.0,68
