date,city_name,temp min,temp max,temp mean,pressure min,pressure max,pressure mean,humidity min,humidity max,humidity mean,wind_speed min,wind_speed max,wind_speed mean,rain_1h min,rain_1h max,rain_1h mean,rain_3h min,rain_3h max,rain_3h mean,snow_3h min,snow_3h max,snow_3h mean,clouds_all min,clouds_all max,clouds_all mean
2015-09-03,Seville,296.94,303.83,299.84791666666666,1001,1016,1014.2083333333334,32,88,63.291666666666664,0,6,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,17.916666666666668
2015-09-03,Valencia,294.31,301.07,297.0216666666667,1011,1014,1012.0,61,94,75.41666666666667,0,8,3.3333333333333335,0.0,3.0,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,20,75,46.041666666666664
2015-09-04,Barcelona,290.79,295.05,292.79,1014,1017,1015.1666666666666,53,88,72.29166666666667,1,5,2.7083333333333335,0.0,0.9,0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,20,90,47.916666666666664
2015-09-04,Bilbao,286.23,291.45,288.5532,1019,1021,1019.76,63,100,86.32,0,3,1.0,0.0,0.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,40,75,72.2
2015-09-04,Madrid,285.19,293.59,289.04125,1013,1017,1014.7916666666666,21,67,47.708333333333336,1,6,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,13.333333333333334
2015-09-04,Seville,295.73,304.48,299.7295833333333,1006,1017,1014.125,26,88,60.375,1,7,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,5.833333333333333
2015-09-04,Valencia,291.65,296.01,293.90208333333334,1013,1017,1013.875,57,83,70.25,0,6,4.041666666666667,0.0,3.0,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,40,90,68.33333333333333
2015-09-05,Barcelona,288.88,297.08,292.6020833333333,1016,1020,1018.0,47,88,68.625,1,6,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,20.833333333333332
2015-09-05,Bilbao,284.93,293.01,288.80375,1021,1024,1022.625,56,93,79.95833333333333,0,4,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,64.58333333333333
2015-09-05,Madrid,282.67,293.94,287.8925,1018,1021,1019.2083333333334,21,67,46.625,1,4,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,10.0
2015-09-05,Seville,294.51,301.5,298.2754166666667,1007,1018,1013.5416666666666,29,77,56.375,0,9,3.5833333333333335,0.0,0.3,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,92,25.75
2015-09-05,Valencia,289.27,297.7,293.22999999999996,1017,1020,1018.3333333333334,50,93,70.45833333333333,1,5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,42.291666666666664
2015-09-06,Barcelona,280.54,292.17,285.935,1020,1022,1020.6666666666666,56,82,68.08333333333333,1,6,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,45.208333333333336
2015-09-06,Bilbao,282.11,294.48,287.88416666666666,1024,1025,1024.2916666666667,46,100,75.04166666666667,0,5,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,23.958333333333332
2015-09-06,Madrid,284.68,291.94,288.17,1019,1023,1020.7916666666666,23,63,43.0,1,3,1.5,0.0,0.9,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0,40,14.166666666666666
2015-09-06,Seville,294.38,306.45,300.4633333333333,1006,1019,1013.5416666666666,31,88,56.083333333333336,1,7,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,17.25
2015-09-06,Valencia,290.66,293.95,292.53208333333333,1020,1022,1021.0,60,94,80.66666666666667,0,3,1.3333333333333333,0.0,0.9,0.125,0.0,0.0,0.0,0.0,0.0,0.0,20,90,52.291666666666664
2015-09-07,Barcelona,279.41,282.38,281.1154166666667,1019,1021,1020.2916666666666,57,88,72.45833333333333,2,5,3.2916666666666665,0.0,0.9,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,20,75,33.333333333333336
2015-09-07,Bilbao,280.15,294.05,287.50166666666667,1023,1025,1024.0416666666667,52,100,77.0,0,4,1.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,9.166666666666666
2015-09-07,Madrid,284.18,291.25,287.46666666666664,1018,1022,1020.6666666666666,21,67,47.166666666666664,0,5,1.9583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,16.666666666666668
2015-09-07,Seville,297.8,305.74,301.0808333333334,1005,1019,1012.5,26,94,56.916666666666664,0,7,3.0,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,75,13.958333333333334
2015-09-07,Valencia,290.35,294.27,291.8541666666667,1019,1022,1020.5833333333334,78,94,88.25,0,3,0.875,0.0,3.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,20,75,46.25
2015-09-08,Barcelona,280.08,296.42,284.8025,1016,1020,1017.9166666666666,46,82,61.541666666666664,0,5,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,20.833333333333332
2015-09-08,Bilbao,280.09,301.38,288.7295833333333,1016,1023,1019.2916666666666,44,93,74.625,0,4,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-08,Madrid,281.61,294.95,287.85833333333335,1015,1020,1017.9583333333334,16,82,49.458333333333336,0,5,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.8333333333333334
2015-09-08,Seville,296.61,306.35,301.29375,1004,1018,1015.6666666666666,33,93,67.45833333333333,0,6,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,13.958333333333334
2015-09-08,Valencia,290.95,295.45,292.7629166666666,1017,1020,1017.9583333333334,64,100,82.875,0,4,1.7916666666666667,0.0,0.9,0.08750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20,75,30.416666666666668
2015-09-09,Barcelona,289.14,298.23,293.7654166666667,1015,1017,1015.7916666666666,44,77,65.58333333333333,1,5,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,10.0
2015-09-09,Bilbao,284.17,299.48,291.44708333333335,1014,1018,1014.9583333333334,41,93,78.66666666666667,0,6,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,15.208333333333334
2015-09-09,Madrid,282.15,294.96,288.93833333333333,1014,1018,1016.4166666666666,16,58,36.125,1,6,2.7083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-09,Seville,297.6,307.38,301.9141666666667,1005,1017,1014.4166666666666,20,88,53.708333333333336,0,8,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,1.6666666666666667
2015-09-09,Valencia,287.32,299.35,293.28333333333336,1015,1018,1015.9583333333334,57,93,76.75,0,4,1.375,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,20,9.166666666666666
2015-09-10,Barcelona,290.99,294.08,292.31192307692305,1014,1016,1015.3076923076923,68,93,81.38461538461539,0,5,2.576923076923077,0.0,0.9,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,20,75,33.65384615384615
2015-09-10,Bilbao,288.92,296.19,291.62166666666667,1016,1017,1016.2916666666666,68,93,82.95833333333333,0,4,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,75,60.416666666666664
2015-09-10,Madrid,285.43,294.6,290.75,1013,1016,1014.6666666666666,19,58,35.916666666666664,0,6,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,20.0
2015-09-10,Seville,296.69,307.71,302.06416666666667,1006,1015,1010.875,21,77,43.208333333333336,0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.8333333333333334
2015-09-10,Valencia,291.4,301.88,295.5933333333333,1011,1016,1013.5416666666666,51,88,74.91666666666667,0,7,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-11,Barcelona,290.81,296.75,293.31041666666664,1015,1017,1015.75,73,93,81.54166666666667,0,3,2.2916666666666665,0.0,0.9,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,20,75,57.916666666666664
2015-09-11,Bilbao,285.29,302.39,292.022,1011,1017,1013.68,51,100,80.12,0,6,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,19.0
2015-09-11,Madrid,283.36,296.22,290.1620833333333,1012,1016,1013.9166666666666,25,54,36.375,0,5,2.7083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-11,Seville,296.17,306.52,301.27375,1007,1014,1012.75,30,82,58.083333333333336,0,5,2.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,1.6666666666666667
2015-09-11,Valencia,293.21,301.33,296.58625,1013,1015,1014.1666666666666,58,88,72.33333333333333,0,4,1.9583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,42.916666666666664
2015-09-12,Barcelona,293.21,299.71,295.742,1012,1016,1014.76,74,88,82.28,1,4,1.92,0.0,0.9,0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20,75,43.8
2015-09-12,Bilbao,290.09,295.91,292.61541666666665,1011,1014,1012.9166666666666,73,93,83.66666666666667,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,75,72.08333333333333
2015-09-12,Madrid,287.28,294.73,290.42041666666665,1012,1015,1013.25,23,55,37.041666666666664,1,5,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,11.666666666666666
2015-09-12,Seville,295.02,305.48,300.25291666666664,1006,1015,1012.5,31,88,57.833333333333336,0,6,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,7.333333333333333
2015-09-12,Valencia,292.25,299.41,295.39119999999997,1012,1015,1013.92,61,88,77.16,0,5,1.84,0.0,0.3,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,75,29.0
2015-09-13,Barcelona,291.43,299.65,295.2654166666667,1006,1013,1009.3333333333334,69,88,80.5,1,7,3.9583333333333335,0.0,3.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0,40,15.833333333333334
2015-09-13,Bilbao,289.45,295.44,292.02833333333336,1006,1011,1007.5416666666666,46,100,76.75,0,5,1.9166666666666667,0.0,0.3,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0,80,50.541666666666664
2015-09-13,Madrid,286.89,292.06,289.30083333333334,1011,1013,1012.125,17,52,36.791666666666664,3,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,11.875
2015-09-13,Seville,295.67,304.14,299.5358333333333,1006,1016,1014.0833333333334,24,82,57.208333333333336,0,8,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,1.6666666666666667
2015-09-13,Valencia,290.84,303.92,296.41249999999997,1007,1013,1009.9166666666666,18,94,59.583333333333336,0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,16.666666666666668
2015-09-14,Barcelona,291.99,298.85,294.6716666666667,1007,1013,1010.2083333333334,28,94,58.083333333333336,0,7,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20,20.0
2015-09-14,Bilbao,287.09,294.19,290.2339583333333,1008,1015,1012.7083333333334,49,82,67.125,0,7,2.4166666666666665,0.0,0.9,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0,75,54.583333333333336
2015-09-14,Madrid,283.9,291.43,287.62416666666667,1013,1016,1014.3333333333334,29,82,53.375,2,8,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,21.25
2015-09-14,Seville,295.81,304.74,300.13416666666666,1008,1017,1014.5416666666666,30,77,55.125,0,7,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,17.875
2015-09-14,Valencia,293.41,301.48,296.9145833333333,1010,1013,1011.375,19,73,36.75,1,7,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,6.666666666666667
2015-09-15,Barcelona,290.4,297.5,294.1175,1006,1014,1010.0,65,88,76.45833333333333,1,5,2.7083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,25.0
2015-09-15,Bilbao,285.93,293.84,289.93111111111114,996,1013,1004.4814814814815,46,93,73.66666666666667,0,8,2.925925925925926,0.0,0.9,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,75,23.51851851851852
2015-09-15,Madrid,280.81,288.84,284.8788,1009,1014,1011.72,30,67,50.36,1,7,3.96,0.0,0.3,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0,75,27.8
2015-09-15,Seville,294.65,302.98,298.4741666666667,1004,1015,1012.4583333333334,24,88,64.20833333333333,0,7,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,11.458333333333334
2015-09-15,Valencia,289.23,301.3,295.65000000000003,1006,1012,1009.6666666666666,23,78,53.041666666666664,0,6,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4.166666666666667
2015-09-16,Barcelona,293.02,299.79,296.31333333333333,1002,1006,1003.7083333333334,54,88,74.41666666666667,1,10,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,40,23.333333333333332
2015-09-16,Bilbao,291.43,297.76,294.7324479166667,991,1001,995.5833333333334,36,82,56.25,1,10,5.291666666666667,0.0,0.9,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,4,90,37.916666666666664
2015-09-16,Madrid,285.37,290.02,286.8027586206897,1004,1009,1005.2068965517242,53,100,74.86206896551724,0,13,6.172413793103448,0.0,3.0,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,40,75,72.58620689655173
2015-09-16,Seville,295.39,302.18,298.5592,1003,1012,1008.44,37,100,73.64,1,11,5.76,0.0,0.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,36,92,68.96
2015-09-16,Valencia,292.59,302.88,297.73833333333334,1003,1007,1004.9166666666666,26,47,35.291666666666664,1,10,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,9.166666666666666
2015-09-17,Barcelona,292.89,299.65,295.70208333333335,1002,1014,1007.25,24,88,55.5,2,8,4.666666666666667,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,40,18.333333333333332
2015-09-17,Bilbao,285.94,292.46,289.16041666666666,1002,1018,1010.5833333333334,45,87,68.83333333333333,0,6,3.2083333333333335,0.0,0.9,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,75,53.958333333333336
2015-09-17,Madrid,281.17,288.5,284.99083333333334,1007,1017,1012.75,32,87,54.208333333333336,1,7,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,33.333333333333336
2015-09-17,Seville,293.17,301.92,297.38838709677424,1010,1016,1013.516129032258,24,100,74.6774193548387,0,3,1.3870967741935485,0.0,0.3,0.03870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0,90,30.0
2015-09-17,Valencia,291.34,300.07,295.62208333333336,1004,1014,1009.0416666666666,18,60,37.0,1,14,6.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,13.333333333333334
2015-09-18,Barcelona,289.04,296.79,292.9241666666667,1015,1022,1018.5833333333334,49,72,62.875,1,5,2.9583333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,22.291666666666668
2015-09-18,Bilbao,283.88,295.86,288.2448,1019,1025,1021.56,52,100,78.64,0,4,1.48,0.0,0.3,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0,90,44.2
2015-09-18,Madrid,279.11,297.42,287.28041666666667,1018,1022,1020.0,20,87,53.875,0,3,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-18,Seville,292.15,305.59,299.1454166666667,1003,1017,1015.1666666666666,21,94,50.875,0,7,2.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-18,Valencia,288.4,297.32,293.0683333333333,1015,1021,1018.3333333333334,38,56,46.291666666666664,1,5,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,17.291666666666668
2015-09-19,Barcelona,289.1,297.37,292.98291666666665,1021,1023,1022.375,64,87,73.29166666666667,1,7,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,29.166666666666668
2015-09-19,Bilbao,282.73,298.13,289.57166666666666,1025,1027,1025.8333333333333,56,100,78.25,0,4,1.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,39.583333333333336
2015-09-19,Madrid,282.42,299.37,290.78875,1021,1026,1023.4166666666666,21,76,47.75,0,2,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-19,Seville,294.96,306.62,301.02333333333337,1016,1019,1017.6666666666666,31,82,53.416666666666664,1,6,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-19,Valencia,287.92,299.32,293.46,1021,1024,1022.4166666666666,44,72,60.25,1,4,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,15.833333333333334
2015-09-20,Barcelona,290.83,297.57,293.6775,1019,1023,1020.6666666666666,60,82,71.25,1,5,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,75,42.291666666666664
2015-09-20,Bilbao,282.73,300.71,289.5704166666667,1021,1027,1023.9583333333334,44,100,76.95833333333333,0,3,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,11.666666666666666
2015-09-20,Madrid,282.41,301.81,291.9820833333333,1020,1024,1022.5833333333334,23,76,46.666666666666664,0,3,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-20,Seville,295.8,307.36,301.9691666666667,1003,1021,1017.125,27,84,54.708333333333336,0,5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-20,Valencia,287.97,301.65,294.60083333333336,1017,1023,1020.4583333333334,40,87,63.625,0,5,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,4.166666666666667
2015-09-21,Barcelona,290.39,297.74,293.6104166666667,1014,1020,1016.4583333333334,64,88,75.45833333333333,1,4,2.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,32.291666666666664
2015-09-21,Bilbao,282.54,299.43,289.5679166666667,1018,1022,1019.25,64,100,81.83333333333333,0,4,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,32.583333333333336
2015-09-21,Madrid,283.45,302.42,293.40791666666667,1016,1021,1018.9583333333334,20,66,38.291666666666664,0,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-21,Seville,298.01,308.13,302.46541666666667,1002,1019,1016.5,25,77,56.041666666666664,0,5,2.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-21,Valencia,287.98,302.42,295.31874999999997,1013,1019,1015.9166666666666,28,82,60.291666666666664,0,6,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,3.3333333333333335
2015-09-22,Barcelona,289.29,297.47,292.965,1010,1014,1012.4166666666666,69,88,78.5,0,7,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,28.125
2015-09-22,Bilbao,287.51,292.17,289.49974088541666,1015,1019,1017.0416666666666,63,93,79.875,0,8,3.2083333333333335,0.0,0.9,0.125,0.0,0.0,0.0,0.0,0.0,0.0,42,90,73.79166666666667
2015-09-22,Madrid,282.72,303.15,292.7766666666667,1012,1017,1015.0,9,62,35.791666666666664,0,7,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-22,Seville,295.17,306.52,300.6333333333333,1003,1018,1013.6666666666666,12,83,55.416666666666664,1,8,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-22,Valencia,287.96,301.06,294.77875,1009,1014,1011.7916666666666,31,88,67.04166666666667,0,5,2.2916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,2.5
2015-09-23,Barcelona,289.82,295.48,292.55,1011,1017,1013.0,52,82,67.04166666666667,1,7,3.75,0.0,0.9,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,20,75,42.5
2015-09-23,Bilbao,285.69,289.33,287.4741666666667,1017,1022,1019.1,82,100,91.6,0,4,1.6333333333333333,0.0,0.9,0.38,0.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0
2015-09-23,Madrid,285.33,297.42,291.7475,1015,1019,1016.7916666666666,29,58,41.583333333333336,1,6,2.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-23,Seville,292.99,304.58,298.8354166666667,1005,1016,1012.4166666666666,20,87,44.458333333333336,0,7,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.3333333333333333
2015-09-23,Valencia,288.5,300.84,294.35791666666665,1012,1017,1013.5,23,93,63.958333333333336,0,6,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,15.75
2015-09-24,Barcelona,289.09,296.13,292.18083333333334,1017,1019,1017.4166666666666,49,88,65.33333333333333,1,7,3.875,0.0,0.9,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0,75,29.166666666666668
2015-09-24,Bilbao,287.0205,299.14,290.8612083333333,1021,1022,1021.375,56,100,82.04166666666667,0,3,1.0833333333333333,0.0,0.3,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0,75,41.291666666666664
2015-09-24,Madrid,284.0,302.11,292.4975,1018,1021,1019.5,12,76,43.708333333333336,0,5,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-24,Seville,293.5,303.62,298.49666666666667,1006,1019,1015.1666666666666,35,93,65.5,0,5,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,5.0
2015-09-24,Valencia,287.86,299.2,293.4191666666667,1017,1019,1017.75,40,72,56.75,0,4,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,10.0
2015-09-25,Barcelona,287.67,296.46,292.1695833333334,1016,1018,1017.2916666666666,55,88,69.625,0,4,2.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75,20.625
2015-09-25,Bilbao,284.665,298.25,289.78575,1019,1023,1021.125,53,100,79.83333333333333,0,4,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,13.333333333333334
2015-09-25,Madrid,283.15,303.15,294.15375,1017,1021,1019.4166666666666,13,69,29.833333333333332,0,4,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,1.6666666666666667
2015-09-25,Seville,294.52,303.62,298.87624999999997,1004,1019,1015.5833333333334,37,93,67.58333333333333,0,6,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,27.5
2015-09-25,Valencia,287.89,301.18,293.88666666666666,1015,1019,1017.125,34,87,63.375,0,5,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,6.666666666666667
2015-09-26,Barcelona,289.93,296.07,293.23541666666665,1017,1019,1017.5,68,88,78.125,1,4,2.4166666666666665,0.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20,75,36.25
2015-09-26,Bilbao,285.592,298.17,289.6130169270834,1018,1021,1019.6666666666666,56,100,82.66666666666667,0,3,0.8333333333333334,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,90,47.083333333333336
2015-09-26,Madrid,284.31,302.11,293.5516666666667,1017,1019,1018.3333333333334,18,50,32.708333333333336,0,6,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,3.3333333333333335
2015-09-26,Seville,294.55,304.62,299.8079166666667,1014,1017,1015.7916666666666,23,93,59.375,0,4,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0.8333333333333334
2015-09-26,Valencia,287.62,298.45,292.90000000000003,1016,1018,1016.5833333333334,43,87,67.875,0,4,1.5416666666666667,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,20,13.333333333333334
2015-09-27,Barcelona,289.49,296.29,292.1070833333333,1018,1022,1019.7083333333334,56,88,72.54166666666667,0,3,1.9583333333333333,0.0,12.0,4.325,0.0,0.0,0.0,0.0,0.0,0.0,20,75,38.125
2015-09-27,Bilbao,283.82,297.25,288.6090520833333,1021,1025,1022.4166666666666,60,100,85.125,0,4,1.0833333333333333,0.0,0.3,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0,75,33.541666666666664
2015-09-27,Madrid,286.75,300.68,294.34625,1017,1020,1018.7916666666666,19,58,35.541666666666664,0,6,2.1666666666666665,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,40,9.166666666666666
2015-09-27,Seville,293.2,306.52,300.15000000000003,1014,1017,1015.7916666666666,13,77,41.958333333333336,0,3,1.2083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2015-09-27,Valencia,289.15,294.3,291.5716,1018,1021,1019.16,69,93,81.6,0,7,1.96,0.0,0.9,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,20,75,35.4
2015-09-28,Barcelona,288.4,296.7,292.3304166666667,1021,1023,1021.9583333333334,53,83,70.875,1,6,3.5833333333333335,0.0,0.3,0.012499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,20,40,20.833333333333332
2015-09-28,Bilbao,281.77,299.41,289.12315234375,1021,1025,1022.9166666666666,57,100,80.79166666666667,0,4,1.125,0.0,0.0,0.0,0.0,0.012,0.0007083333333333334,0.0,0.0,0.0,0,75,21.0
2015-09-28,Madrid,284.31,298.46,291.33750000000003,1019,1023,1021.0,31,62,47.75,0,4,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,6.666666666666667
